bill_number,session_num,session,bill_id_num,title,intro_sponsor,primary_sponsors,cosponsors,keywords,summary,bill_json
SCR1029,127,2023_2024_First_Regular,79167,environment; constitutional amendment,,MENDEZ,HERNANDEZ; MIRANDA; SUNDARESHAN; TERÁN; SALMAN,CONCURRENT RESOLUTION; CONSTITUTIONAL AMENDMENT; CONSTITUTIONAL AMENDMENTS (ARIZONA); ENVIRONMENT; GENERAL ELECTION,SCR1029 - environment; constitutional amendment,https://apps.azleg.gov/api/Bill/?billNumber=SCR1029&sessionId=127
SCR1030,127,2023_2024_First_Regular,79168,right to work; repeal.,,MENDEZ,HERNANDEZ; TERÁN; AGUILAR; ORTIZ,CONCURRENT RESOLUTION; CONSTITUTIONAL AMENDMENTS (ARIZONA); GENERAL ELECTION; REPEAL; RIGHT TO WORK,SCR1030 - right to work; repeal.,https://apps.azleg.gov/api/Bill/?billNumber=SCR1030&sessionId=127
SCR1031,127,2023_2024_First_Regular,79230,world hearing day,,ALSTON,BURCH; GABALDÓN; GONZALES; MARSH; MIRANDA; SUNDARESHAN; GUTIERREZ; PAWLIK; TERECH,CONCURRENT RESOLUTION; WORLD HEARING DAY,SCR1031 - world hearing day,https://apps.azleg.gov/api/Bill/?billNumber=SCR1031&sessionId=127
SCR1032,127,2023_2024_First_Regular,79269,short-term rentals; vacation rentals.,,TERÁN,ALSTON; GABALDÓN; MARSH; MENDEZ; SALMAN; TERECH,CONCURRENT RESOLUTION; GENERAL ELECTION; SHORT-TERM RENTALS; VACATION RENTALS,SCR1032 - short-term rentals; vacation rentals.,https://apps.azleg.gov/api/Bill/?billNumber=SCR1032&sessionId=127
SCR1033,127,2023_2024_First_Regular,79261,state debt; limit; restrictions; prohibitions,,MESNARD,,CONCURRENT RESOLUTION; CONSTITUTIONAL AMENDMENTS (ARIZONA); GENERAL ELECTION; LIMIT; PROHIBITION (H); PROHIBITIONS; RESTRICTIONS; STATE DEBT,SCR1033 - state debt; limit; restrictions; prohibitions,https://apps.azleg.gov/api/Bill/?billNumber=SCR1033&sessionId=127
SCR1034,127,2023_2024_First_Regular,79262,general appropriation bill; continuing appropriation,,MESNARD,,CONCURRENT RESOLUTION; CONSTITUTIONAL AMENDMENTS (ARIZONA); CONTINUING APPROPRIATION; EXCEPTION; GENERAL APPROPRIATIONS; GENERAL ELECTION,SCR1034 - general appropriation bill; continuing appropriation,https://apps.azleg.gov/api/Bill/?billNumber=SCR1034&sessionId=127
SCR1035,127,2023_2024_First_Regular,79263,surplus; income tax rate; reduction,,MESNARD,,CONCURRENT RESOLUTION; GENERAL ELECTION; INCOME TAX RATE; REDUCTION; SURPLUS,SCR1035 - surplus; income tax rate; reduction,https://apps.azleg.gov/api/Bill/?billNumber=SCR1035&sessionId=127
SCR1036,127,2023_2024_First_Regular,79275,primary elections; eligible candidates.,,WADSACK,KERN,CONCURRENT RESOLUTION; CONSTITUTIONAL AMENDMENTS (ARIZONA); ELIGIBLE CANDIDATES; GENERAL ELECTION; PRIMARY ELECTIONS,SCR1036 - primary elections; eligible candidates.,https://apps.azleg.gov/api/Bill/?billNumber=SCR1036&sessionId=127
SCR1037,127,2023_2024_First_Regular,79299,presidential electors; constitutional appointments,,KERN,,CONCURRENT RESOLUTION; CONSTITUTIONAL APPOINTMENTS; ELECTIONS; EQUIPMENT; MANUFACTURE; PRESIDENTIAL ELECTORS; STRIKE EVERYTHING AMENDMENT; SYSTEM (H); SYSTEMS; UNITED STATES (H); VOTING SYSTEM COMPONENTS,SCR1037 - (NOW: elections; systems; equipment),https://apps.azleg.gov/api/Bill/?billNumber=SCR1037&sessionId=127
SCR1038,127,2023_2024_First_Regular,79300,article V convention; delegates; election,,KERN,,ARTICLE V CONVENTION; CONCURRENT RESOLUTION; CONSTITUTIONAL AMENDMENTS (UNITED STATES); DELEGATES; ELECTION,SCR1038 - article V convention; delegates; election,https://apps.azleg.gov/api/Bill/?billNumber=SCR1038&sessionId=127
SCR1039,127,2023_2024_First_Regular,79681,Ted Williams; death resolution.,,ALSTON,,CONCURRENT RESOLUTION; DEATH RESOLUTION; TED WILLIAMS,SCR1039 - Ted Williams; death resolution.,https://apps.azleg.gov/api/Bill/?billNumber=SCR1039&sessionId=127
SCR1040,127,2023_2024_First_Regular,79687,reappointment; Lindsey Perry; auditor general,,BORRELLI,,AUDITOR GENERAL (H); CONCURRENT RESOLUTION; LINDSEY PERRY (H); REAPPORTIONMENT (H),SCR1040 - reappointment; Lindsey Perry; auditor general,https://apps.azleg.gov/api/Bill/?billNumber=SCR1040&sessionId=127
SCR1041,127,2023_2024_First_Regular,79723,school districts; expenditure limit; authorization.,,BORRELLI,,AUTHORIZATION; AUTHORIZING; CONCURRENT RESOLUTION; EXPENDITURE LIMIT; FISCAL YEAR 2023-2024; LOCAL REVENUES; SCHOOL DISTRICT (H); SCHOOL DISTRICTS,SCR1041 - school districts; expenditure limit; authorization.,https://apps.azleg.gov/api/Bill/?billNumber=SCR1041&sessionId=127
SCR1042,127,2023_2024_First_Regular,79744,Charles Long II; death resolution,,MIRANDA,BENNETT; BRAVO; DIAZ; GABALDÓN; HATATHLIE; HERNANDEZ; CREWS; HERNANDEZ L; TERECH,CHARLES LONG II; CONCURRENT RESOLUTION; DEATH RESOLUTION,SCR1042 - Charles Long II; death resolution,https://apps.azleg.gov/api/Bill/?billNumber=SCR1042&sessionId=127
SCR1043,127,2023_2024_First_Regular,79745,Teofilo Archuleta Tachias; death resolution,,MIRANDA,BENNETT; BRAVO; DIAZ; GABALDÓN; HATATHLIE; HERNANDEZ; CREWS; HERNANDEZ L; QUIÑONEZ; TERECH,CONCURRENT RESOLUTION; DEATH RESOLUTION; TEOFILO ARCHULETA TACHIAS,SCR1043 - Teofilo Archuleta Tachias; death resolution,https://apps.azleg.gov/api/Bill/?billNumber=SCR1043&sessionId=127
SR1001,127,2023_2024_First_Regular,78868,article V; recall and sanctions,,KERN,,ARTICLE V; ARTICLE V APPLICATION; ARTICLE V CONVENTION; COMMISSIONER; COMMISSIONERS; OATH; PENALTIES; RECALL; RESOLUTION; RUNAWAY AMENDMENT; SANCTIONS,SR1001 - article V; recall and sanctions,https://apps.azleg.gov/api/Bill/?billNumber=SR1001&sessionId=127
SR1002,127,2023_2024_First_Regular,79231,new Americans; honoring contributions,,KAISER,,HONORING CONTRIBUTIONS; NEW AMERICANS; RESOLUTION,SR1002 - new Americans; honoring contributions,https://apps.azleg.gov/api/Bill/?billNumber=SR1002&sessionId=127
SR1003,127,2023_2024_First_Regular,79232,lung cancer awareness month,,ALSTON,GABALDÓN; GONZALES; MARSH; MIRANDA; SUNDARESHAN; GUTIERREZ; PAWLIK,LUNG CANCER AWARENESS MONTH; RESOLUTION,SR1003 - lung cancer awareness month,https://apps.azleg.gov/api/Bill/?billNumber=SR1003&sessionId=127
SR1004,127,2023_2024_First_Regular,79274,Mel Hannah; death resolution,,MIRANDA,ALSTON; BENNETT; BORRELLI; BURCH; CARROLL; DIAZ; EPSTEIN; FERNANDEZ; GABALDÓN; GONZALES; GOWAN; HATATHLIE; HERNANDEZ; KAISER; KAVANAGH; KERR; MARSH; MENDEZ; MESNARD; ROGERS; SHOPE; SUNDARESHAN; TERÁN; WADSACK; CANO; HERNANDEZ L; QUIÑONEZ; SALMAN,DEATH RESOLUTION; MEL HANNAH; RESOLUTION,SR1004 - Mel Hannah; death resolution,https://apps.azleg.gov/api/Bill/?billNumber=SR1004&sessionId=127
SR1005,127,2023_2024_First_Regular,79729,Greg Jernigan; fifty years; service,,PETERSEN,BORRELLI,FIFTIETH ANNIVERSARY; FIFTY YEARS; GREG JERNIGAN; RESOLUTION; SERVICE,SR1005 - Greg Jernigan; fifty years; service,https://apps.azleg.gov/api/Bill/?billNumber=SR1005&sessionId=127
SB1001,127,2023_2024_First_Regular,78033,pronouns; biological sex; school policies,,KAVANAGH,,BIOLOGICAL SEX; CHARTER SCHOOL; EDUCATION - TITLE 15; PARENTAL PERMISSION; PROHIBITION; PRONOUNS; SCHOOL DISTRICT; SCHOOL EMPLOYEES; SCHOOL POLICIES,SB1001 - pronouns; biological sex; school policies,https://apps.azleg.gov/api/Bill/?billNumber=SB1001&sessionId=127
SB1002,127,2023_2024_First_Regular,78044,appropriation; livestock loss board,,KERN,,APPROPRIATING MONIES; APPROPRIATION; COMPENSATION; GAME AND FISH - TITLE 17; LIVESTOCK; LIVESTOCK COMPENSATION (H); LIVESTOCK COMPENSATION FUND (H); LIVESTOCK LOSS BOARD; STATE GENERAL FUND,SB1002 - (NOW: livestock compensation; appropriation),https://apps.azleg.gov/api/Bill/?billNumber=SB1002&sessionId=127
SB1003,127,2023_2024_First_Regular,78045,traffic violations; identification,,KAVANAGH,,CLASSIFICATION; FAILURE TO STOP; IDENTIFICATION; TRAFFIC VIOLATIONS; TRANSPORTATION - TITLE 28; VIOLATION,SB1003 - traffic violations; identification,https://apps.azleg.gov/api/Bill/?billNumber=SB1003&sessionId=127
SB1004,127,2023_2024_First_Regular,78046,court security officers; duties; jurisdiction,,KAVANAGH,,CERTIFICATION; COURT SECURITY OFFICERS; COURTS AND CIVIL PROCEEDINGS - TITLE 12; DUTIES; JURISDICTION; POWERS AND DUTIES,SB1004 - court security officers; duties; jurisdiction,https://apps.azleg.gov/api/Bill/?billNumber=SB1004&sessionId=127
SB1005,127,2023_2024_First_Regular,78047,unjustified actions; parental rights,,KAVANAGH,,BURDEN OF PROOF; DEFINITION; GENERAL PROVISIONS - TITLE 1; GOVERNMENTAL INTERFERENCE RESTRICTED; PARENTAL RIGHTS; PARENTS BILL OF RIGHTS; PARENTS RIGHTS; PARENTS' BILL OF RIGHTS (H); UNJUSTIFIED ACTIONS,SB1005 - unjustified actions; parental rights,https://apps.azleg.gov/api/Bill/?billNumber=SB1005&sessionId=127
SB1006,127,2023_2024_First_Regular,78048,municipal notices and ordinances; posting,,KAVANAGH,,APPLICABILITY; CITIES AND TOWNS - TITLE 9; MUNICIPAL NOTICES AND ORDINANCES; MUNICIPAL ORDINANCES; POSTING; PROCEDURES (H); PUBLICATION; PUBLICATION AND POSTING OF NOTICES,SB1006 - municipal notices and ordinances; posting,https://apps.azleg.gov/api/Bill/?billNumber=SB1006&sessionId=127
SB1007,127,2023_2024_First_Regular,78049,nuclear emergency management; appropriations; assessments,,KAVANAGH,,APPROPRIATING MONIES; APPROPRIATION (H); APPROPRIATIONS; ASSESSMENTS; EMERGENCY; EMERGENCY CLAUSE; MAKING ASSESSMENTS; MILITARY AFFAIRS AND EMERGENCY MANAGEMENT - TITLE 26; NUCLEAR EMERGENCY MANAGEMENT; NUCLEAR EMERGENCY MANAGEMENT FUND,SB1007 - nuclear emergency management; appropriations; assessments,https://apps.azleg.gov/api/Bill/?billNumber=SB1007&sessionId=127
SB1008,127,2023_2024_First_Regular,78050,court fees; costs; deferral; waiver,,KAVANAGH,,COSTS; COURT FEES; COURT FEES AND COSTS; COURTS AND CIVIL PROCEEDINGS - TITLE 12; DEFERRAL; DEFINITIONS; EXTENSION OF TIME; RELIEF FROM DEFAULT; WAIVER,SB1008 - court fees; costs; deferral; waiver,https://apps.azleg.gov/api/Bill/?billNumber=SB1008&sessionId=127
SB1009,127,2023_2024_First_Regular,78051,criminal damage; monuments; memorials; statues,,KAVANAGH,,AGGRAVATED CRIMINAL DAMAGE; CLASSIFICATION; CRIMINAL CODE - TITLE 13; CRIMINAL DAMAGE; MEMORIALS; MONUMENTS; STATUES,SB1009 - criminal damage; monuments; memorials; statues,https://apps.azleg.gov/api/Bill/?billNumber=SB1009&sessionId=127
SB1010,127,2023_2024_First_Regular,78052,personal flotation devices; rowing; exception,,KAVANAGH,,AMUSEMENTS AND SPORTS - TITLE 5; BOATING AND WATER SPORTS; EXCEPTION; LAUNCH; PERSONAL FLOTATION DEVICES; ROWING; ROWING SHELL,SB1010 - personal flotation devices; rowing; exception,https://apps.azleg.gov/api/Bill/?billNumber=SB1010&sessionId=127
SB1011,127,2023_2024_First_Regular,78054,municipalities; partisan elections,,KAVANAGH,,APPLICABILITY; CITIES AND TOWNS - TITLE 9; CITY AND TOWN ELECTIONS; DECLARATION OF STATEWIDE CONCERN; DISTRICTS; ELECTIONS AND ELECTORS - TITLE 16; FORM AND CONTENTS OF BALLOT; MUNICIPAL ELECTIONS; MUNICIPALITIES; PARTISAN ELECTIONS; PROCEDURE,SB1011 - municipalities; partisan elections,https://apps.azleg.gov/api/Bill/?billNumber=SB1011&sessionId=127
SB1012,127,2023_2024_First_Regular,78055,inspections; sober living homes,,KAVANAGH,,CITIES AND TOWNS - TITLE 9; CONFIDENTIAL INFORMATION; COUNTIES - TITLE 11; DEFINITION; INSPECTIONS; POSTING; PUBLIC HEALTH AND SAFETY - TITLE 36; RESIDENTIAL INSPECTIONS; SOBER LIVING HOMES; UNINCORPORATED AREAS,SB1012 - inspections; sober living homes,https://apps.azleg.gov/api/Bill/?billNumber=SB1012&sessionId=127
SB1013,127,2023_2024_First_Regular,78056,colleges; universities; free speech zones,,KAVANAGH,,COLLEGES; EDUCATION - TITLE 15; EXPRESSIVE ACTIVITY; FREE SPEECH; FREE SPEECH ZONE (H); FREE SPEECH ZONES; POSTSECONDARY INSTITUTIONS (H); PROHIBITION; PROTESTS AND DEMONSTRATIONS; PUBLIC FORUM; RETROACTIVITY (H); STUDENTS RIGHTS; UNIVERSITIES,SB1013 - colleges; universities; free speech zones,https://apps.azleg.gov/api/Bill/?billNumber=SB1013&sessionId=127
SB1014,127,2023_2024_First_Regular,78057,eyeglasses; prescriptions,,KAVANAGH,,EYEGLASSES; OPHTHALMIC LENS PRESCRIPTIONS; OPHTHALMIC LENSES; PRESCRIPTIONS; PROFESSIONS AND OCCUPATIONS - TITLE 32,SB1014 - eyeglasses; prescriptions,https://apps.azleg.gov/api/Bill/?billNumber=SB1014&sessionId=127
SB1015,127,2023_2024_First_Regular,78059,unlawful public sale of animals,,KAVANAGH,,ANIMALS; CIVIL PENALTY; DEFINITIONS; PUBLIC SALE OF ANIMALS; TRADE AND COMMERCE - TITLE 44; UNLAWFUL PUBLIC SALE OF ANIMALS,SB1015 - unlawful public sale of animals,https://apps.azleg.gov/api/Bill/?billNumber=SB1015&sessionId=127
SB1016,127,2023_2024_First_Regular,78060,AHCCCS; speech therapy,,SHOPE,BLISS; SHAH,AHCCCS (SEE ALSO: ARIZONA HEALTH CARE COST CONTAINMENT SYSTEM); ARIZONA HEALTH CARE COST CONTAINMENT SYSTEM (AHCCCS); COVERED HEALTH AND MEDICAL SERVICES; DEFINITION; MODIFICATIONS; PUBLIC HEALTH AND SAFETY - TITLE 36; RELATED DELIVERY OF SERVICE REQUIREMENTS; RULES; SPEECH THERAPY,SB1016 - AHCCCS; speech therapy,https://apps.azleg.gov/api/Bill/?billNumber=SB1016&sessionId=127
SB1017,127,2023_2024_First_Regular,78061,AHCCCS; cochlear implants,,SHOPE,BLISS,AHCCCS (SEE ALSO: ARIZONA HEALTH CARE COST CONTAINMENT SYSTEM); ARIZONA HEALTH CARE COST CONTAINMENT SYSTEM (AHCCCS); COCHLEAR IMPLANTS; COVERED HEALTH AND MEDICAL SERVICES; DEFINITION; MODIFICATIONS; PUBLIC HEALTH AND SAFETY - TITLE 36; RELATED DELIVERY OF SERVICE REQUIREMENTS; RULES,SB1017 - AHCCCS; cochlear implants,https://apps.azleg.gov/api/Bill/?billNumber=SB1017&sessionId=127
SB1018,127,2023_2024_First_Regular,78062,mental health coverage; collaborative care,,SHOPE,SHAMP,ACCOUNTABLE HEALTH PLANS; ADMINISTRATION; APPROPRIATING MONIES; APPROPRIATION; COLLABORATIVE CARE; COLLABORATIVE CARE TECHNICAL ASSISTANCE CENTER; COLLABORATIVE CARE UPTAKE FUND; DEFINITIONS; EXEMPTION; GRANTS; INSURANCE - TITLE 20; MENTAL HEALTH BENEFITS; MENTAL HEALTH COVERAGE; MENTAL HEALTH SERVICES; MENTAL HEALTH SERVICES AND BENEFITS; PRIMARY CARE PHYSICIAN GRANTS; PUBLIC HEALTH AND SAFETY - TITLE 36; PURPOSES; STRIKE EVERYTHING AMENDMENT,SB1018 - (NOW: collaborative care; appropriation),https://apps.azleg.gov/api/Bill/?billNumber=SB1018&sessionId=127
SB1019,127,2023_2024_First_Regular,78063,Gila River Indian Community plates,,SHOPE,,AUTHORIZED USES; GILA RIVER INDIAN COMMUNITY PLATES; HIGHWAY USER REVENUES; SOURCES; SPECIAL PLATES; STATE HIGHWAY FUND; TRANSPORTATION - TITLE 28,SB1019 - Gila River Indian Community plates,https://apps.azleg.gov/api/Bill/?billNumber=SB1019&sessionId=127
SB1020,127,2023_2024_First_Regular,78064,open meetings; capacity; posting,,KAVANAGH,,CAPACITY; MINUTES; NOTICE OF MEETINGS; OPEN MEETINGS; POSTING; PUBLIC MEETINGS AND PROCEEDINGS; PUBLIC OFFICERS AND EMPLOYEES - TITLE 38; RECORDINGS; SEATING,SB1020 - open meetings; capacity; posting,https://apps.azleg.gov/api/Bill/?billNumber=SB1020&sessionId=127
SB1021,127,2023_2024_First_Regular,78065,attorney general; legislature; legal challenges,,KAVANAGH,,ATTORNEY GENERAL; COMPROMISE AND SETTLEMENT MONIES; COURTS AND CIVIL PROCEEDINGS - TITLE 12 (H); DEPARTMENT OF LAW; EXCEPTIONS; LEGAL CHALLENGES; LEGAL COUNSEL; LEGISLATURE; POWERS AND DUTIES OF ATTORNEY GENERAL; RESTRICTIONS ON STATE AGENCIES; STATE GOVERNMENT - TITLE 41,SB1021 - attorney general; legislature; legal challenges,https://apps.azleg.gov/api/Bill/?billNumber=SB1021&sessionId=127
SB1022,127,2023_2024_First_Regular,78069,pedestrians; selling goods; begging; medians,,KAVANAGH,,BEGGING; CIVIL TRAFFIC VIOLATION; CLASSIFICATION; MEDIANS; PEDESTRIANS; PROHIBITION; SELLING GOODS; SOLICITING DONATIONS; TRAFFIC ISLAND OR MEDIAN; TRANSPORTATION - TITLE 28; VIOLATION; WARNING,SB1022 - pedestrians; selling goods; begging; medians,https://apps.azleg.gov/api/Bill/?billNumber=SB1022&sessionId=127
SB1023,127,2023_2024_First_Regular,78070,residential picketing; offense,,KAVANAGH,,CLASSIFICATION; CRIMINAL CODE - TITLE 13; OFFENSE; OFFENSES (H); RESIDENTIAL PICKETING,SB1023 - residential picketing; offense,https://apps.azleg.gov/api/Bill/?billNumber=SB1023&sessionId=127
SB1024,127,2023_2024_First_Regular,78071,public rights-of-way; unlawful acts,,KAVANAGH,,CLASSIFICATION; CRIMINAL CODE - TITLE 13; EXCEPTION; OFFENSES AGAINST PUBLIC ORDER; PROHIBITED USE; PUBLIC RIGHTS-OF-WAY; TRANSPORTATION - TITLE 28; UNLAWFUL ACTS; UNLAWFUL USE OF PUBLIC RIGHTS-OF-WAY,SB1024 - public rights-of-way; unlawful acts,https://apps.azleg.gov/api/Bill/?billNumber=SB1024&sessionId=127
SB1025,127,2023_2024_First_Regular,78072,political signs; tourism zones,,KAVANAGH,,CLASSIFICATION; ELECTIONS AND ELECTORS - TITLE 16; POLITICAL SIGNS; PRINTED MATERIALS; TAMPERING; TOURISM ZONES; VIOLATION,SB1025 - political signs; tourism zones,https://apps.azleg.gov/api/Bill/?billNumber=SB1025&sessionId=127
SB1026,127,2023_2024_First_Regular,78075,state monies; drag shows; minors,,KAVANAGH,,CLASSIFICATION; DEFINITION; DRAG SHOWS; DRAG SHOWS TARGETING MINORS; MINORS; PROHIBITED USE OF STATE MONIES; PROHIBITION ON STATE MONIES; PUBLIC FINANCES - TITLE 35; STATE MONIES; USE OF STATE MONIES PROHIBITED; VIOLATION (H); VIOLATIONS,SB1026 - state monies; drag shows; minors,https://apps.azleg.gov/api/Bill/?billNumber=SB1026&sessionId=127
SB1027,127,2023_2024_First_Regular,78079,carfentanil; fentanyl; threshold amount; minors,,KERN,,ACQUISITION; ADMINISTRATION; CARFENTANIL; CLASSIFICATION; CRIMINAL CODE - TITLE 13; DANGEROUS CRIMES AGAINST CHILDREN; DEFINITIONS; FENTANYL; FENTANYL MIMETIC SUBSTANCE; MANUFACTURE; MINORS; NARCOTIC DRUGS; PENALTIES (H); PHYSICAL INJURY TO A MINOR; POSSESSION; SALE; SENTENCES; THRESHOLD AMOUNT; TRANSPORTATION; USE,SB1027 - (NOW: carfentanil; fentanyl; minors; penalties),https://apps.azleg.gov/api/Bill/?billNumber=SB1027&sessionId=127
SB1028,127,2023_2024_First_Regular,78081,adult cabaret performances; prohibited locations,,KERN,,ADULT CABARET PERFORMANCES; CLASSIFICATION; CRIMINAL CODE - TITLE 13; DEFINITIONS; LOCATION; PROHIBITED LOCATIONS; SEXUAL OFFENSES,SB1028 - adult cabaret performances; prohibited locations,https://apps.azleg.gov/api/Bill/?billNumber=SB1028&sessionId=127
SB1029,127,2023_2024_First_Regular,78082,felony murder; fentanyl; sentencing,,KERN,,CLASSIFICATION; COLLECTION (H); CRIMINAL CODE - TITLE 13; DEPARTMENT OF HEALTH SERVICES (DHS) (H); DEPARTMENT OF REVENUE (DOR) (H); DHS (SEE ALSO: DEPARTMENT OF HEALTH SERVICES) (H); DOR (SEE ALSO: DEPARTMENT OF REVENUE) (H); ENFORCEMENT (H); FELONY MURDER; FENTANYL; FIRST DEGREE MURDER; HOMICIDE; MARIJUANA (H); MARIJUANA TAX (H); PUBLIC HEALTH AND SAFETY - TITLE 36 (H); REPORT (H); SENTENCING,SB1029 - (NOW: marijuana tax; collection; report; enforcement),https://apps.azleg.gov/api/Bill/?billNumber=SB1029&sessionId=127
SB1030,127,2023_2024_First_Regular,78083,drag performers; drag shows; regulation,,KERN,,ADULT ORIENTED BUSINESSES; CIVIL ACTION; CLASSIFICATION; CONFIDENTIAL INFORMATION FORM; COUNTIES - TITLE 11; COURTS AND CIVIL PROCEEDINGS - TITLE 12; CRIMINAL CODE - TITLE 13; DEFINITIONS; DRAG PERFORMERS; DRAG SHOWS; EXCEPTIONS; HOURS OF OPERATION; INJUNCTION; LOCATION; REGULATION; REMEDIES; SEXUALLY EXPLICIT PERFORMANCES; STATUTE OF LIMITATIONS; UNAUTHORIZED DISCLOSURE OF INTIMATE IMAGES; ZONING DISTRICTS; ZONING ORDINANCE,SB1030 - (NOW: sexually explicit performances; regulation),https://apps.azleg.gov/api/Bill/?billNumber=SB1030&sessionId=127
SB1031,127,2023_2024_First_Regular,78084,public employees; employment; termination,,KERN,,CIVIL PENALTY; EMPLOYMENT; EMPLOYMENT TERMINATION; POLITICAL AFFILIATIONS; POLITICAL SUBDIVISIONS; PUBLIC EMPLOYEES; STATE AGENCIES; STATE GOVERNMENT - TITLE 41; TERMINATION; VACCINATION STATUS,SB1031 - public employees; employment; termination,https://apps.azleg.gov/api/Bill/?billNumber=SB1031&sessionId=127
SB1032,127,2023_2024_First_Regular,78086,developmental disabilities; spina bifida.,,KAVANAGH,LONGDON,DEFINITIONS; DEVELOPMENTAL DISABILITIES; PUBLIC HEALTH AND SAFETY - TITLE 36; SPINA BIFIDA,SB1032 - developmental disabilities; spina bifida.,https://apps.azleg.gov/api/Bill/?billNumber=SB1032&sessionId=127
SB1033,127,2023_2024_First_Regular,78089,TPT; diapers; feminine hygiene; exemption.,,SHOPE,,APPLICABILITY; DEFINITIONS; DIAPERS; EXEMPTION; EXEMPTIONS; FEMININE HYGIENE; GENERAL EFFECTIVE DATE; INCONTINENCE; RETAIL CLASSIFICATION; TAX EXEMPTIONS; TAXATION - TITLE 42; TPT (SEE ALSO: TRANSACTION PRIVILEGE TAX); TRANSACTION PRIVILEGE TAX (TPT),SB1033 - TPT; diapers; feminine hygiene; exemption.,https://apps.azleg.gov/api/Bill/?billNumber=SB1033&sessionId=127
SB1034,127,2023_2024_First_Regular,78097,homeowners' associations; flag ban; prohibition,,KAVANAGH,,2022 ELECTION CYCLE; APPLICABILITY; CAUTION SIGNS; CONDOMINIUMS; DEFINITIONS; FLAG BAN; FLAG DISPLAY; FOR SALE; HOA (SEE ALSO: HOMEOWNERS' ASSOCIATION); HOMEOWNERS' ASSOCIATIONS (HOA); LEASE; PLANNED COMMUNITIES; POLITICAL AND COMMUNITY ACTIVITIES; POLITICAL SIGNS; PROPERTY - TITLE 33; RENT,SB1034 - homeowners' associations; flag ban; prohibition,https://apps.azleg.gov/api/Bill/?billNumber=SB1034&sessionId=127
SB1035,127,2023_2024_First_Regular,78098,sidewalks; scooters; bicycles; fifteen mph,,KAVANAGH,,BICYCLES; DEVICES; DRIVING ON SIDEWALK; FIFTEEN MPH; OPERATING BICYCLES; SCOOTERS; SIDEWALKS; TRANSPORTATION; TRANSPORTATION - TITLE 28,SB1035 - sidewalks; scooters; bicycles; fifteen mph,https://apps.azleg.gov/api/Bill/?billNumber=SB1035&sessionId=127
SB1036,127,2023_2024_First_Regular,78099,setting aside conviction; certificate eligibility,,KAVANAGH,,APPLICATION; CERTIFICATE ELIGIBILITY; CERTIFICATE OF SECOND CHANCE; CONVICTED PERSON ON DISCHARGE; CRIMINAL CODE - TITLE 13; EXCEPTIONS; FIREARM POSSESSION; RELEASE FROM DISABILITIES; RESTORATION OF CIVIL RIGHTS; SETTING ASIDE CONVICTION; SETTING ASIDE JUDGMENT,SB1036 - setting aside conviction; certificate eligibility,https://apps.azleg.gov/api/Bill/?billNumber=SB1036&sessionId=127
SB1037,127,2023_2024_First_Regular,78100,superior court commissioner; appointment; qualifications,,KAVANAGH,,APPOINTMENT; COMMISSIONERS; COMMISSIONERS ASSIGNED TO THE TAX COURT; COURT COMMISSIONERS; COURTS AND CIVIL PROCEEDINGS - TITLE 12; JUDGES PRO TEMPORE; POWERS AND DUTIES; QUALIFICATIONS; QUALIFICATIONS AND APPOINTMENTS; QUALIFICATIONS AND ASSIGNMENT; SALARY; SUPERIOR COURT COMMISSIONER; TAX JUDGE,SB1037 - superior court commissioner; appointment; qualifications,https://apps.azleg.gov/api/Bill/?billNumber=SB1037&sessionId=127
SB1038,127,2023_2024_First_Regular,78101,probate advisory panel; establishment,,KAVANAGH,,"ANNUAL REPORT; DELAYED REPEAL (H); DUTIES; ESTABLISHMENT; INITIAL TERMS; MEMBERSHIP; PROBATE ADVISORY PANEL; PROBATE PROVISIONS; TRUSTS, ESTATES AND PROTECTIVE PROCEEDINGS - TITLE 14",SB1038 - probate advisory panel; establishment,https://apps.azleg.gov/api/Bill/?billNumber=SB1038&sessionId=127
SB1039,127,2023_2024_First_Regular,78106,Don Bolles memorial,,SHOPE,ALSTON; LONGDON,DELAYED REPEAL; DON BOLLES; DON BOLLES MEMORIAL; MEMORIAL; PROCEDURES,SB1039 - Don Bolles memorial,https://apps.azleg.gov/api/Bill/?billNumber=SB1039&sessionId=127
