bill_id,term,session,title,session_orig,commem
HB3254,2023_2024,2024-RS,State government; State Employee Assistance Program; authorizing the Oklahoma Department of Mental Health and Substance Abuse Services to enter into certain agreements; effective date.,2024-RS,0
HB3255,2023_2024,2024-RS,Property; owners association; document retention policy; license requirement for management of owners association; effective date.,2024-RS,0
HB3256,2023_2024,2024-RS,Felony sentencing; creating the Oklahoma Felony Sentencing Act of 2024; effective date.,2024-RS,0
HB3257,2023_2024,2024-RS,Professions and occupations; creating the Professions and Occupations Act of 2024; effective date.,2024-RS,0
HB3258,2023_2024,2024-RS,State government; creating the State Government Act of 2024; effective date.,2024-RS,0
HB3259,2023_2024,2024-RS,State government; creating the State Government Act of 2024; effective date.,2024-RS,0
HB3260,2023_2024,2024-RS,State government; creating the State Employee Salary Act of 2024; effective date.,2024-RS,0
HB3261,2023_2024,2024-RS,State government; creating the State Employee Modernization Act of 2024; effective date.,2024-RS,0
HB3262,2023_2024,2024-RS,State government; Oklahoma Department of Commerce Act of 2024; effective date.,2024-RS,0
HB3263,2023_2024,2024-RS,State government; Oklahoma Department of Commerce Act of 2024; effective date.,2024-RS,0
HB3264,2023_2024,2024-RS,Public finance; state governmental entities; budget information; committees; effective date; emergency.,2024-RS,0
HB3265,2023_2024,2024-RS,Cities and towns; traffic tickets; limit; effective date.,2024-RS,0
HB3266,2023_2024,2024-RS,Retirement; retirement benefit increase; Oklahoma Public Employees Retirement System; effective date.,2024-RS,0
HB3267,2023_2024,2024-RS,Retirement; retirement benefit increase; Teachers' Retirement System; codification; effective date.,2024-RS,0
HB3268,2023_2024,2024-RS,Oklahoma Higher Learning Access Program; excluding certain tax credit from income eligibility calculation; effective date.,2024-RS,0
HB3269,2023_2024,2024-RS,Schools; Oklahoma Parental Choice Tax Credit Act; directing Oklahoma Tax Commission to prorate certain credits; effective date.,2024-RS,0
HB3270,2023_2024,2024-RS,District attorneys; creating the Oklahoma District Attorneys Act of 2024; effective date.,2024-RS,0
HB3271,2023_2024,2024-RS,Higher education; Oklahoma Higher Education Act of 2024; effective date.,2024-RS,0
HB3272,2023_2024,2024-RS,Schools; paid maternity leave; providing paid maternity leave for employees adopting newborns; effective date; emergency.,2024-RS,0
HB3273,2023_2024,2024-RS,Schools; creating the Intensive School Support Act; emergency.,2024-RS,0
HB3274,2023_2024,2024-RS,Schools; allowing the statewide system of student assessments to include certain retest and career-readiness and armed services assessments; providing certain exemption; effective date; emergency.,2024-RS,0
HB3275,2023_2024,2024-RS,Schools; requiring standards changes to be made one year prior to certain textbook adoption cycle; effective date; emergency.,2024-RS,0
HB3276,2023_2024,2024-RS,Schools; teacher preparation; modifying duties of State Board of Education; competencies; effective date.,2024-RS,0
HB3277,2023_2024,2024-RS,Schools; creating the Student Digital Safety and Awareness Act; effective date; emergency.,2024-RS,0
HB3278,2023_2024,2024-RS,Schools; modifying graduation curriculum requirements beginning in certain school year; emergency.,2024-RS,0
HB3279,2023_2024,2024-RS,Schools; creating the Technology Center Schools Act of 2024; effective date.,2024-RS,0
HB3280,2023_2024,2024-RS,Schools; creating the Education Act of 2024; effective date.,2024-RS,0
HB3281,2023_2024,2024-RS,Schools; creating the Schools Act of 2024; effective date.,2024-RS,0
HB3282,2023_2024,2024-RS,Schools; creating the 2024 Schools Act; effective date.,2024-RS,0
HB3283,2023_2024,2024-RS,Schools; creating the 2024 Education Act; effective date.,2024-RS,0
HB3284,2023_2024,2024-RS,Public finance; State Governmental Technology Applications Review Board; requiring Board to approve rates set or changed; effective date.,2024-RS,0
HB3285,2023_2024,2024-RS,State government; call back; requiring call back option for entities using toll free numbers; effective date.,2024-RS,0
HB3286,2023_2024,2024-RS,Service Oklahoma; allowing certain entity to issue commercial learner permits; effective date.,2024-RS,0
HB3287,2023_2024,2024-RS,Revenue and taxation; ad valorem taxation; manufactured homes; listing; effective date.,2024-RS,0
HB3288,2023_2024,2024-RS,Oklahoma Water Resources Board; creating the Arkansas River Levee Improvement Revolving Fund; stating fund purpose; making an appropriation; effective date; emergency.,2024-RS,0
HB3289,2023_2024,2024-RS,Revenue and taxation; clean burning motor vehicles; tax credits; fiscal year caps; effective date.,2024-RS,0
HB3290,2023_2024,2024-RS,Revenue and taxation; Oklahoma Revenue and Tax Policy Act of 2024; effective date.,2024-RS,0
HB3291,2023_2024,2024-RS,State employee benefits; Oklahoma Pension Legislation Actuarial Analysis Act; modifying definition; Public Employees Retirement System; definition; service credit; benefit computations; contracts; effective dates.,2024-RS,0
HB3292,2023_2024,2024-RS,Professions and occupations; Oklahoma Roofing Act of 2024; effective date.,2024-RS,0
HB3293,2023_2024,2024-RS,Artificial intelligence technology; creating the Oklahoma Artificial Intelligence Act of 2024; effective date.,2024-RS,0
HB3294,2023_2024,2024-RS,Elections; Prohibit the Private Funding of Elections Act; prohibitions; disclosure of certain memberships; effective date.,2024-RS,0
HB3295,2023_2024,2024-RS,Student drivers; creating the Hope Shaffer Act; prohibiting student driver from operating a motor vehicle when other students are passengers.,2024-RS,0
HB3296,2023_2024,2024-RS,Cities and towns; short-term rentals; regulation; definitions; effective date.,2024-RS,0
HB3297,2023_2024,2024-RS,Education; Oklahoma Higher Learning Access Program; eligibility; core curriculum; effective date; emergency.,2024-RS,0
HB3298,2023_2024,2024-RS,Public health and safety; Oklahoma Public Health and Safety Reform Act of 2024; effective date.,2024-RS,0
HB3299,2023_2024,2024-RS,Children; Universal Childcare Act of 2024; noncodification; effective date.,2024-RS,0
HB3300,2023_2024,2024-RS,Job creation; Oklahoma Conservation Corps Act of 2024; effective date.,2024-RS,0
HB3301,2023_2024,2024-RS,Health care; Oklahoma Public Health Care Option Act of 2024; effective date.,2024-RS,0
HB3302,2023_2024,2024-RS,Housing; Oklahoma Housing Down Payment Assistance Program Act of 2024; effective date.,2024-RS,0
HB3303,2023_2024,2024-RS,Labor; creating the Labor Workforce Act of 2024; effective date.,2024-RS,0
HB3304,2023_2024,2024-RS,Insurance; delivery and storage of electronic documents; plan sponsor; requiring certain actions by the insurer; notice of documents; effective date.,2024-RS,0
HB3305,2023_2024,2024-RS,Oklahoma Ireland Trade Commission; membership; requirements; records; duties; effective date.,2024-RS,0
HB3306,2023_2024,2024-RS,Health; Senior Living Act of 2024; noncodification; effective date.,2024-RS,0
HB3307,2023_2024,2024-RS,Marriage; the Child Protection Act of 2024; exception; effective date.,2024-RS,0
HB3308,2023_2024,2024-RS,Revenue and taxation; vehicle excise tax; veteran; effective date; emergency,2024-RS,0
HB3309,2023_2024,2024-RS,Motor vehicles; requiring payment of fee for certain convictions; modifying fee; effective date.,2024-RS,0
HB3310,2023_2024,2024-RS,Motor vehicles; requiring certain notifications be sent through mail unless specifically requested otherwise; effective date.,2024-RS,0
HB3311,2023_2024,2024-RS,Schools; public school instruction conducted in English; repealer; effective date.,2024-RS,0
HB3312,2023_2024,2024-RS,Concurrent enrollment; expanding waiver to include payment of fees and required textbook and course materials; effective date; emergency.,2024-RS,0
HB3313,2023_2024,2024-RS,Redistricting; creating the Oklahoma Congressional Redistricting Act of 2024; repealer; emergency.,2024-RS,0
HB3314,2023_2024,2024-RS,Revenue and taxation; vehicle excise tax; value; bill of sale; report; effective date.,2024-RS,0
HB3315,2023_2024,2024-RS,Amusements and sports; Oklahoma State Athletic Commission; term; funds; assistant; reimbursement; fee; effective date.,2024-RS,0
HB3316,2023_2024,2024-RS,Public health and safety; Anti-Drug Diversion Act; definition; effective date.,2024-RS,0
HB3317,2023_2024,2024-RS,Alzheimer's disease; multidisciplinary team for investigation and prosecution of elder or vulnerable adult abuse; requirement for the multidisciplinary team; effective date.,2024-RS,0
HB3318,2023_2024,2024-RS,Service agreements; enacting Prohibition of Unfair Service Agreements Act; effective date.,2024-RS,0
HB3319,2023_2024,2024-RS,Poor persons; Statewide Temporary Assistance Responsibility System; mandatory requirements; minor recipients; effective date.,2024-RS,0
HB3320,2023_2024,2024-RS,Schools; allowing schools to use certain accreditation associations or agencies; effective date; emergency.,2024-RS,0
HB3321,2023_2024,2024-RS,School class sizes; requiring payment of a stipend for teachers with classes that fail to comply with class size limitations; effective date; emergency.,2024-RS,0
HB3322,2023_2024,2024-RS,Schools; creating the State Schools Act of 2024; effective date.,2024-RS,0
HB3323,2023_2024,2024-RS,Uniform Commercial Code; definitions; central bank digital currencies; effective date.,2024-RS,0
HB3324,2023_2024,2024-RS,Parents' rights; Parental Consent for Child Healthcare Act of 2024; effective date.,2024-RS,0
HB3325,2023_2024,2024-RS,Elections; voter registration; declaring only certain citizens are entitled to become registered voters; effective date.,2024-RS,0
HB3326,2023_2024,2024-RS,Narcotic treatment programs; opioid substitution treatment programs and compliance; modifying mandatory observance of drug abuse testing; effective date.,2024-RS,0
HB3327,2023_2024,2024-RS,Schools; authorizing certain health professionals to download student glucose monitoring numbers with written permission; effective date; emergency.,2024-RS,0
HB3328,2023_2024,2024-RS,Professions and Occupations; advanced practice registered nurse applicant requirements; qualification for licensure; renewal or reinstatement of license or certificate; certain licenses or certificates to receive criminal history background checks; adding requirements; effective date.,2024-RS,0
HB3329,2023_2024,2024-RS,Schools; requiring certain schools to make menstrual products available at no cost to students; effective date.,2024-RS,0
HB3330,2023_2024,2024-RS,Mental health; definitions; application information; behavioral health professionals; renewal information; promulgation of rules; annual reports; Legislature; effective date.,2024-RS,0
HB3331,2023_2024,2024-RS,Tobacco and vapor products; Prevention of Youth Access to Tobacco Act; fines to include store owner when sold to a minor; effective date.,2024-RS,0
HB3332,2023_2024,2024-RS,Motor vehicles; modifying definition of military surplus vehicles; effective date.,2024-RS,0
HB3333,2023_2024,2024-RS,Public health; creation of Public Health Advisory Councils; exception; membership; appointment of members; jurisdictional areas; effective date.,2024-RS,0
HB3334,2023_2024,2024-RS,Schools; increasing amount of weekly physical education instruction for students; effective date.,2024-RS,0
HB3335,2023_2024,2024-RS,Medical marijuana; creating the Oklahoma Medical Marijuana Act of 2024; effective date.,2024-RS,0
HB3336,2023_2024,2024-RS,Motor vehicles; Oklahoma Military Vehicles Act of 2024; effective date.,2024-RS,0
HB3337,2023_2024,2024-RS,Disabled persons; Oklahoma Handicap Bathroom Reform Act of 2024; effective date.,2024-RS,0
HB3338,2023_2024,2024-RS,Mental health; Oklahoma Mental Health Reform Act of 2024; effective date.,2024-RS,0
HB3339,2023_2024,2024-RS,Mental health; Oklahoma Mental Health Reform Act of 2024; effective date.,2024-RS,0
HB3340,2023_2024,2024-RS,Criminal justice; creating the Oklahoma Criminal Justice Act of 2024; effective date.,2024-RS,0
HB3341,2023_2024,2024-RS,Public health and safety; Oklahoma Public Health and Safety Reform Act of 2024; effective date.,2024-RS,0
HB3342,2023_2024,2024-RS,Oklahoma Open Meeting Act; Oklahoma Open Meeting Reform Act of 2024; effective date.,2024-RS,0
