"BillType","BillNumber","Sequence","DateAction","Action","Comment","House","ModDate"
"A",6309,10,1/12/2026 0:00:00,"CV R/A 2RAG",,"A",1/12/2026 0:00:00
"A",6309,11,1/12/2026 0:00:00,"PA","(45-22-0)","A",1/14/2026 0:00:00
"A",6309,12,1/12/2026 0:00:00,"R/S 2RSG",,"S",1/12/2026 0:00:00
"A",6309,13,1/12/2026 0:00:00,"PS PBH","(23-14)","S",1/14/2026 0:00:00
"A",6309,14,1/20/2026 0:00:00,"PV",,"G",1/20/2026 0:00:00
"A",6310,1,1/2/2026 0:00:00,"INT 1RA REF AJU",,"A",1/2/2026 0:00:00
"A",6310,2,1/5/2026 0:00:00,"REP REF AAP",,"A",1/5/2026 0:00:00
"A",6310,3,1/8/2026 0:00:00,"REP/ACA 2RA",,"A",1/8/2026 0:00:00
"A",6310,4,1/12/2026 0:00:00,"PA","(46-26-0)","A",1/12/2026 0:00:00
"A",6310,5,1/12/2026 0:00:00,"R/S SWR 2RS",,"S",1/12/2026 0:00:00
"A",6310,6,1/12/2026 0:00:00,"SUB FOR","S5038 (1R)","S",1/12/2026 0:00:00
"A",6310,7,1/12/2026 0:00:00,"PS PBH","(23-13)","S",1/12/2026 0:00:00
"A",6310,8,1/20/2026 0:00:00,"PV",,"G",1/20/2026 0:00:00
"A",6311,1,1/8/2026 0:00:00,"INT 1RA REF ASL",,"A",1/8/2026 0:00:00
"A",6312,1,1/8/2026 0:00:00,"INT 1RA REF AOF",,"A",1/8/2026 0:00:00
"A",6313,1,1/5/2026 0:00:00,"INT 1RA REF AAP",,"A",1/6/2026 0:00:00
"A",6313,2,1/8/2026 0:00:00,"REP 2RA",,"A",1/8/2026 0:00:00
"A",6313,3,1/12/2026 0:00:00,"PA","(59-15-0)","A",1/14/2026 0:00:00
"A",6313,4,1/12/2026 0:00:00,"R/S SWR 2RS",,"S",1/12/2026 0:00:00
"A",6313,5,1/12/2026 0:00:00,"SUB FOR","S5034","S",1/12/2026 0:00:00
"A",6313,6,1/12/2026 0:00:00,"PS PBH","(27-10)","S",1/12/2026 0:00:00
"A",6313,7,1/20/2026 0:00:00,"APP","P.L.2025, c.402.","G",1/21/2026 0:00:00
"A",6314,1,1/5/2026 0:00:00,"INT 1RA REF AAP",,"A",1/6/2026 0:00:00
"A",6314,2,1/8/2026 0:00:00,"REP/ACA 2RA",,"A",1/8/2026 0:00:00
"A",6315,1,1/8/2026 0:00:00,"INT 1RA REF AAP",,"A",1/8/2026 0:00:00
"A",6315,2,1/8/2026 0:00:00,"REP 2RA",,"A",1/8/2026 0:00:00
"A",6315,3,1/12/2026 0:00:00,"SUB BY","S4831 (2R)","A",1/12/2026 0:00:00
"A",6316,1,1/8/2026 0:00:00,"INT 1RA REF AAP",,"A",1/8/2026 0:00:00
"A",6316,2,1/8/2026 0:00:00,"REP 2RA",,"A",1/8/2026 0:00:00
"A",6316,3,1/12/2026 0:00:00,"PA","(72-3-0)","A",1/14/2026 0:00:00
"A",6316,4,1/12/2026 0:00:00,"R/S SWR 2RS",,"S",1/12/2026 0:00:00
"A",6316,5,1/12/2026 0:00:00,"SUB FOR","S5032","S",1/12/2026 0:00:00
"A",6316,6,1/12/2026 0:00:00,"PS PBH","(39-0)","S",1/12/2026 0:00:00
"A",6316,7,1/20/2026 0:00:00,"APP","P.L.2025, c.403.","G",1/21/2026 0:00:00
"A",6317,1,1/12/2026 0:00:00,"INT 1RA REF ASL",,"A",1/13/2026 0:00:00
"A",6318,1,1/12/2026 0:00:00,"INT 1RA REF ASL",,"A",1/13/2026 0:00:00
"A",6319,1,1/8/2026 0:00:00,"INT 1RA REF AAP",,"A",1/9/2026 0:00:00
"A",6319,2,1/8/2026 0:00:00,"REP 2RA",,"A",1/9/2026 0:00:00
"A",6319,3,1/12/2026 0:00:00,"MOTION","To Aa (Barlas)","A",1/12/2026 0:00:00
"A",6319,4,1/12/2026 0:00:00,"MOTION","To Table (Greenwald) (41-26-0)","A",1/12/2026 0:00:00
"A",6319,5,1/12/2026 0:00:00,"MOTION","To As (Dunn)","A",1/12/2026 0:00:00
"A",6319,6,1/12/2026 0:00:00,"MOTION","To Table (Greenwald) (41-26-0)","A",1/12/2026 0:00:00
"A",6319,7,1/12/2026 0:00:00,"PA","(48-25-0)","A",1/14/2026 0:00:00
"A",6319,8,1/12/2026 0:00:00,"R/S SWR 2RS",,"S",1/12/2026 0:00:00
"A",6319,9,1/12/2026 0:00:00,"SUB FOR","S5039","S",1/12/2026 0:00:00
"A",6319,10,1/12/2026 0:00:00,"PS PBH","(25-14)","S",1/12/2026 0:00:00
"A",6319,11,1/20/2026 0:00:00,"APP","P.L.2025, c.404.","G",1/21/2026 0:00:00
"ACR",11,1,1/9/2024 0:00:00,"INT 1RA REF ALA",,"A",11/17/2023 0:00:00
"ACR",12,1,1/9/2024 0:00:00,"INT 1RA REF AHU",,"A",1/5/2024 0:00:00
"ACR",13,1,1/9/2024 0:00:00,"INT 1RA REF AJU",,"A",11/20/2023 0:00:00
"ACR",14,1,1/9/2024 0:00:00,"INT 1RA REF AJU",,"A",12/29/2023 0:00:00
"ACR",15,1,1/9/2024 0:00:00,"INT 1RA REF AOF",,"A",11/20/2023 0:00:00
"ACR",16,1,1/9/2024 0:00:00,"INT 1RA REF AJU",,"A",11/20/2023 0:00:00
"ACR",17,1,1/9/2024 0:00:00,"INT 1RA REF ACE",,"A",11/20/2023 0:00:00
"ACR",18,1,1/9/2024 0:00:00,"INT 1RA REF ASL",,"A",11/20/2023 0:00:00
"ACR",19,1,1/9/2024 0:00:00,"INT 1RA REF AHO",,"A",11/20/2023 0:00:00
"ACR",20,1,1/9/2024 0:00:00,"INT 1RA REF ASL",,"A",11/20/2023 0:00:00
"ACR",21,1,1/9/2024 0:00:00,"INT 1RA REF AEN",,"A",11/20/2023 0:00:00
"ACR",25,1,1/9/2024 0:00:00,"INT 1RA REF AHO",,"A",11/20/2023 0:00:00
"ACR",26,1,1/9/2024 0:00:00,"INT 1RA REF ACE",,"A",11/20/2023 0:00:00
"ACR",27,1,1/9/2024 0:00:00,"INT 1RA REF ASL",,"A",11/20/2023 0:00:00
"ACR",28,1,1/9/2024 0:00:00,"INT 1RA REF AHO",,"A",11/20/2023 0:00:00
"ACR",29,1,1/9/2024 0:00:00,"INT 1RA REF ACE",,"A",11/22/2023 0:00:00
"ACR",30,1,1/9/2024 0:00:00,"INT 1RA REF ASL",,"A",11/22/2023 0:00:00
"ACR",31,1,1/9/2024 0:00:00,"INT 1RA REF AOF",,"A",11/22/2023 0:00:00
"ACR",32,1,1/9/2024 0:00:00,"INT 1RA REF AHU",,"A",1/5/2024 0:00:00
"ACR",33,1,1/9/2024 0:00:00,"INT 1RA REF ASL",,"A",11/22/2023 0:00:00
"ACR",34,1,1/9/2024 0:00:00,"INT 1RA REF AHU",,"A",1/5/2024 0:00:00
"ACR",35,1,1/9/2024 0:00:00,"INT 1RA REF ALA",,"A",11/27/2023 0:00:00
"ACR",36,1,1/9/2024 0:00:00,"INT 1RA REF AMV",,"A",12/4/2023 0:00:00
"ACR",37,1,1/9/2024 0:00:00,"INT 1RA REF ASL",,"A",12/4/2023 0:00:00
"ACR",38,1,1/9/2024 0:00:00,"INT 1RA REF AMV",,"A",12/4/2023 0:00:00
"ACR",39,1,1/9/2024 0:00:00,"INT 1RA REF ASL",,"A",12/4/2023 0:00:00
"ACR",40,1,1/9/2024 0:00:00,"INT 1RA REF ASL",,"A",12/7/2023 0:00:00
"ACR",41,1,1/9/2024 0:00:00,"INT 1RA REF ASL",,"A",12/7/2023 0:00:00
"ACR",42,1,1/9/2024 0:00:00,"INT 1RA REF ASL",,"A",12/7/2023 0:00:00
"ACR",43,1,1/9/2024 0:00:00,"INT 1RA REF ASL",,"A",12/11/2023 0:00:00
"ACR",44,1,1/9/2024 0:00:00,"INT 1RA REF ASL",,"A",1/5/2024 0:00:00
"ACR",45,1,1/9/2024 0:00:00,"INT 1RA REF AMV",,"A",12/11/2023 0:00:00
"ACR",46,1,1/9/2024 0:00:00,"INT 1RA REF AHO",,"A",12/12/2023 0:00:00
"ACR",47,1,1/9/2024 0:00:00,"INT 1RA REF AHO",,"A",12/12/2023 0:00:00
"ACR",48,1,1/9/2024 0:00:00,"INT 1RA REF APS",,"A",12/12/2023 0:00:00
"ACR",49,1,1/9/2024 0:00:00,"INT 1RA REF AED",,"A",12/12/2023 0:00:00
"ACR",50,1,1/9/2024 0:00:00,"INT 1RA REF AED",,"A",12/12/2023 0:00:00
"ACR",51,1,1/9/2024 0:00:00,"INT 1RA REF AJU",,"A",12/12/2023 0:00:00
"ACR",52,1,1/9/2024 0:00:00,"INT 1RA REF AJU",,"A",12/12/2023 0:00:00
"ACR",53,1,1/9/2024 0:00:00,"INT 1RA REF ATR",,"A",12/12/2023 0:00:00
"ACR",54,1,1/9/2024 0:00:00,"INT 1RA REF AOF",,"A",12/12/2023 0:00:00
"ACR",55,1,1/9/2024 0:00:00,"INT 1RA REF APS",,"A",12/12/2023 0:00:00
"ACR",56,1,1/9/2024 0:00:00,"INT 1RA REF ASL",,"A",12/12/2023 0:00:00
"ACR",57,1,1/9/2024 0:00:00,"INT 1RA REF APS",,"A",1/17/2024 0:00:00
"ACR",58,1,1/9/2024 0:00:00,"INT 1RA REF AMV",,"A",12/14/2023 0:00:00
"ACR",59,1,1/9/2024 0:00:00,"INT 1RA REF ASL",,"A",12/14/2023 0:00:00
"ACR",60,1,1/9/2024 0:00:00,"INT 1RA REF ATG",,"A",12/18/2023 0:00:00
"ACR",61,1,1/9/2024 0:00:00,"INT 1RA REF AHE",,"A",12/18/2023 0:00:00
"ACR",62,1,1/9/2024 0:00:00,"INT 1RA REF ACW",,"A",1/5/2024 0:00:00
"ACR",63,1,1/9/2024 0:00:00,"INT 1RA REF ASL",,"A",12/18/2023 0:00:00
"ACR",64,1,1/9/2024 0:00:00,"INT 1RA REF AHU",,"A",1/5/2024 0:00:00
"ACR",65,1,1/9/2024 0:00:00,"INT 1RA REF ASL",,"A",12/18/2023 0:00:00
"ACR",66,1,1/9/2024 0:00:00,"INT 1RA REF AJU",,"A",12/16/2023 0:00:00
"ACR",67,1,1/9/2024 0:00:00,"INT 1RA REF AOF",,"A",1/17/2024 0:00:00
"ACR",68,1,1/9/2024 0:00:00,"INT 1RA REF AHI",,"A",12/20/2023 0:00:00
"ACR",69,1,1/9/2024 0:00:00,"INT 1RA REF AED",,"A",12/20/2023 0:00:00
"ACR",70,1,1/9/2024 0:00:00,"INT 1RA REF AOF",,"A",1/17/2024 0:00:00
"ACR",71,1,1/9/2024 0:00:00,"INT 1RA REF AFI",,"A",12/21/2023 0:00:00
"ACR",72,1,1/9/2024 0:00:00,"INT 1RA REF APS",,"A",1/5/2024 0:00:00
"ACR",73,1,1/9/2024 0:00:00,"INT 1RA REF ASL",,"A",12/26/2023 0:00:00
"ACR",74,1,1/9/2024 0:00:00,"INT 1RA REF ASL",,"A",12/26/2023 0:00:00
"ACR",75,1,1/9/2024 0:00:00,"INT 1RA REF AOF",,"A",12/26/2023 0:00:00
"ACR",76,1,1/9/2024 0:00:00,"INT 1RA REF AJU",,"A",12/26/2023 0:00:00
"ACR",77,1,1/9/2024 0:00:00,"INT 1RA REF AJU",,"A",12/26/2023 0:00:00
"ACR",78,1,1/9/2024 0:00:00,"INT 1RA REF ASL",,"A",12/26/2023 0:00:00
"ACR",79,1,1/9/2024 0:00:00,"INT 1RA REF ASL",,"A",12/26/2023 0:00:00
"ACR",80,1,1/9/2024 0:00:00,"INT 1RA REF AMV",,"A",12/26/2023 0:00:00
"ACR",81,1,1/9/2024 0:00:00,"INT 1RA REF ACF",,"A",1/5/2024 0:00:00
"ACR",82,1,1/9/2024 0:00:00,"INT 1RA REF ASL",,"A",12/26/2023 0:00:00
"ACR",83,1,1/9/2024 0:00:00,"INT 1RA REF ASL",,"A",12/26/2023 0:00:00
"ACR",84,1,1/9/2024 0:00:00,"INT 1RA REF ACE",,"A",12/26/2023 0:00:00
"ACR",85,1,1/9/2024 0:00:00,"INT 1RA REF ACE",,"A",12/26/2023 0:00:00
"ACR",86,1,1/9/2024 0:00:00,"INT 1RA REF AMV",,"A",12/26/2023 0:00:00
"ACR",87,1,1/9/2024 0:00:00,"INT 1RA REF AHO",,"A",12/26/2023 0:00:00
"ACR",88,1,1/9/2024 0:00:00,"INT 1RA REF ATR",,"A",12/26/2023 0:00:00
"ACR",89,1,1/9/2024 0:00:00,"INT 1RA REF ASL",,"A",12/26/2023 0:00:00
"ACR",90,1,1/9/2024 0:00:00,"INT 1RA REF AHE",,"A",12/26/2023 0:00:00
"ACR",91,1,1/9/2024 0:00:00,"INT 1RA REF AJU",,"A",12/26/2023 0:00:00
"ACR",92,1,1/9/2024 0:00:00,"INT 1RA REF ASL",,"A",12/27/2023 0:00:00
"ACR",93,1,1/9/2024 0:00:00,"INT 1RA REF ASL",,"A",12/27/2023 0:00:00
"ACR",94,1,1/9/2024 0:00:00,"INT 1RA REF ASL",,"A",12/26/2023 0:00:00
"ACR",95,1,1/9/2024 0:00:00,"INT 1RA REF ASL",,"A",12/27/2023 0:00:00
"ACR",96,1,1/9/2024 0:00:00,"INT 1RA REF ASL",,"A",12/28/2023 0:00:00
"ACR",97,1,1/9/2024 0:00:00,"INT 1RA REF AMV",,"A",12/28/2023 0:00:00
"ACR",98,1,1/9/2024 0:00:00,"INT 1RA REF AMV",,"A",12/28/2023 0:00:00
"ACR",98,2,12/4/2025 0:00:00,"ASM COPY ON DESK",,"A",12/4/2025 0:00:00
"ACR",98,3,12/4/2025 0:00:00,"SEN COPY ON DESK",,"S",12/4/2025 0:00:00
"ACR",98,4,12/4/2025 0:00:00,"REP 2RA",,"A",12/4/2025 0:00:00
"ACR",99,1,1/9/2024 0:00:00,"INT 1RA REF AMV",,"A",12/28/2023 0:00:00
"ACR",100,1,1/9/2024 0:00:00,"INT 1RA REF ASL",,"A",12/28/2023 0:00:00
"ACR",101,1,1/9/2024 0:00:00,"INT 1RA REF ASL",,"A",12/28/2023 0:00:00
"ACR",102,1,1/9/2024 0:00:00,"INT 1RA REF AED",,"A",12/28/2023 0:00:00
"ACR",103,1,1/9/2024 0:00:00,"INT 1RA REF AOF",,"A",1/2/2024 0:00:00
"ACR",104,1,1/9/2024 0:00:00,"INT 1RA REF ASL",,"A",1/2/2024 0:00:00
"ACR",105,1,1/9/2024 0:00:00,"INT 1RA REF ALA",,"A",1/2/2024 0:00:00
"ACR",105,2,2/5/2024 0:00:00,"REP/ACA 2RA",,"A",2/5/2024 0:00:00
"ACR",105,3,2/12/2024 0:00:00,"PA","(63-16-0)","A",2/12/2024 0:00:00
"ACR",105,4,2/12/2024 0:00:00,"R/S REF SLA",,"S",2/14/2024 0:00:00
"ACR",105,5,5/6/2024 0:00:00,"REP 2RS",,"S",5/6/2024 0:00:00
"ACR",105,6,5/13/2024 0:00:00,"SUB FOR","SCR98 ","S",5/13/2024 0:00:00
"ACR",105,7,5/13/2024 0:00:00,"PS FILE","(34-0)","S",5/13/2024 0:00:00
"ACR",105,8,5/13/2024 0:00:00,"FSS",,"S",5/13/2024 0:00:00
"ACR",106,1,1/29/2024 0:00:00,"INT 1RA REF AHU",,"A",1/29/2024 0:00:00
"ACR",107,1,2/1/2024 0:00:00,"INT 1RA REF ACF",,"A",2/1/2024 0:00:00
"ACR",108,1,2/5/2024 0:00:00,"INT 1RA REF AMV",,"A",2/5/2024 0:00:00
"ACR",109,1,2/5/2024 0:00:00,"INT 1RA REF AHE",,"A",2/5/2024 0:00:00
"ACR",110,1,2/5/2024 0:00:00,"INT 1RA REF APS",,"A",2/5/2024 0:00:00
"ACR",111,1,2/12/2024 0:00:00,"INT 1RA REF ACW",,"A",2/12/2024 0:00:00
"ACR",112,1,2/12/2024 0:00:00,"INT 1RA REF AMV",,"A",2/12/2024 0:00:00
"ACR",113,1,2/22/2024 0:00:00,"INT 1RA REF ACW",,"A",2/22/2024 0:00:00
"ACR",114,1,2/12/2024 0:00:00,"INT 1RA REF AEN",,"A",2/12/2024 0:00:00
"ACR",114,2,11/14/2024 0:00:00,"REP 2RA",,"A",11/14/2024 0:00:00
"ACR",114,3,12/19/2024 0:00:00,"PA","(71-2-0)","A",12/19/2024 0:00:00
"ACR",114,4,1/14/2025 0:00:00,"R/S REF SEN",,"S",1/14/2025 0:00:00
"ACR",115,1,2/12/2024 0:00:00,"INT 1RA REF ACF",,"A",2/12/2024 0:00:00
"ACR",115,2,5/16/2024 0:00:00,"REP 2RA",,"A",5/16/2024 0:00:00
"ACR",115,3,6/28/2024 0:00:00,"PA","(52-13-6)","A",7/2/2024 0:00:00
"ACR",115,4,9/19/2024 0:00:00,"R/S REF SED",,"S",9/19/2024 0:00:00
"ACR",116,1,2/12/2024 0:00:00,"INT 1RA REF ACE",,"A",2/12/2024 0:00:00
"ACR",117,1,2/12/2024 0:00:00,"INT 1RA REF ACF",,"A",2/12/2024 0:00:00
"ACR",118,1,2/12/2024 0:00:00,"INT 1RA REF AFI",,"A",2/12/2024 0:00:00
"ACR",119,1,2/12/2024 0:00:00,"INT 1RA REF AEN",,"A",2/12/2024 0:00:00
"ACR",120,1,2/22/2024 0:00:00,"INT 1RA REF ASL",,"A",2/22/2024 0:00:00
"ACR",121,1,2/22/2024 0:00:00,"INT 1RA REF AOF",,"A",2/22/2024 0:00:00
"ACR",122,1,2/22/2024 0:00:00,"INT 1RA REF AOF",,"A",2/22/2024 0:00:00
"ACR",123,1,2/22/2024 0:00:00,"INT 1RA REF ACF",,"A",2/22/2024 0:00:00
"ACR",124,1,2/22/2024 0:00:00,"INT 1RA REF ATG",,"A",2/22/2024 0:00:00
"ACR",125,1,2/22/2024 0:00:00,"INT 1RA REF ACE",,"A",2/22/2024 0:00:00
"ACR",126,1,3/11/2024 0:00:00,"INT 1RA REF ALA",,"A",3/11/2024 0:00:00
"ACR",127,1,3/18/2024 0:00:00,"INT 1RA REF ATG",,"A",3/18/2024 0:00:00
"ACR",128,1,3/18/2024 0:00:00,"INT 1RA REF ATR",,"A",3/18/2024 0:00:00
"ACR",129,1,4/4/2024 0:00:00,"INT 1RA REF AMV",,"A",4/4/2024 0:00:00
"ACR",130,1,4/4/2024 0:00:00,"INT 1RA REF ASL",,"A",4/4/2024 0:00:00
"ACR",131,1,5/2/2024 0:00:00,"INT 1RA REF AED",,"A",5/2/2024 0:00:00
"ACR",132,1,5/2/2024 0:00:00,"INT 1RA REF AOF",,"A",5/2/2024 0:00:00
"ACR",133,1,5/2/2024 0:00:00,"INT 1RA REF AFI",,"A",5/2/2024 0:00:00
"ACR",135,1,5/10/2024 0:00:00,"INT 1RA REF AED",,"A",5/10/2024 0:00:00
"ACR",136,1,5/16/2024 0:00:00,"INT 1RA REF APS",,"A",5/16/2024 0:00:00
"ACR",137,1,6/6/2024 0:00:00,"INT 1RA REF ASL",,"A",6/6/2024 0:00:00
"ACR",138,1,6/6/2024 0:00:00,"INT 1RA REF ACE",,"A",6/6/2024 0:00:00
"ACR",138,2,10/24/2024 0:00:00,"REP 2RA",,"A",10/24/2024 0:00:00
"ACR",138,3,12/19/2024 0:00:00,"PA","(72-0-0)","A",12/19/2024 0:00:00
"ACR",138,4,1/14/2025 0:00:00,"R/S REF SEN",,"S",1/14/2025 0:00:00
"ACR",139,1,6/13/2024 0:00:00,"INT 1RA REF AEN",,"A",6/13/2024 0:00:00
"ACR",139,2,6/26/2024 0:00:00,"TRANS ABU",,"A",6/26/2024 0:00:00
"ACR",139,3,6/26/2024 0:00:00,"REP 2RA",,"A",6/26/2024 0:00:00
"ACR",139,4,6/28/2024 0:00:00,"SUB BY","SCR110","A",6/28/2024 0:00:00
"ACR",140,1,6/28/2024 0:00:00,"INT 1RA REF ATG",,"A",6/28/2024 0:00:00
"ACR",141,1,9/12/2024 0:00:00,"INT 1RA REF APS",,"A",9/12/2024 0:00:00
"ACR",142,1,9/12/2024 0:00:00,"INT 1RA REF ASL",,"A",9/12/2024 0:00:00
"ACR",143,1,9/23/2024 0:00:00,"INT 1RA REF AOF",,"A",9/23/2024 0:00:00
"ACR",144,1,9/23/2024 0:00:00,"INT 1RA REF AHE",,"A",9/23/2024 0:00:00
"ACR",145,1,10/21/2024 0:00:00,"INT 1RA REF AMV",,"A",10/21/2024 0:00:00
"ACR",146,1,12/16/2024 0:00:00,"INT 1RA REF APS",,"A",12/16/2024 0:00:00
"ACR",147,1,12/19/2024 0:00:00,"INT 1RA REF AHU",,"A",12/19/2024 0:00:00
"ACR",148,1,1/14/2025 0:00:00,"INT 1RA REF APS",,"A",1/14/2025 0:00:00
"ACR",149,1,1/14/2025 0:00:00,"INT 1RA REF ASL",,"A",1/14/2025 0:00:00
"ACR",150,1,1/16/2025 0:00:00,"INT 1RA REF AEN",,"A",1/16/2025 0:00:00
"ACR",151,1,1/16/2025 0:00:00,"INT 1RA REF AHO",,"A",1/16/2025 0:00:00
"ACR",152,1,2/10/2025 0:00:00,"INT 1RA REF AOF",,"A",2/10/2025 0:00:00
"ACR",153,1,2/10/2025 0:00:00,"INT 1RA REF ATR",,"A",2/10/2025 0:00:00
"ACR",154,1,2/13/2025 0:00:00,"INT 1RA REF AOF",,"A",2/13/2025 0:00:00
"ACR",155,1,2/20/2025 0:00:00,"INT 1RA REF ASL",,"A",2/20/2025 0:00:00
"ACR",156,1,2/27/2025 0:00:00,"INT 1RA REF ACW",,"A",2/27/2025 0:00:00
"ACR",157,1,3/17/2025 0:00:00,"INT 1RA REF APS",,"A",3/17/2025 0:00:00
"ACR",158,1,3/24/2025 0:00:00,"INT 1RA REF APS",,"A",3/24/2025 0:00:00
"ACR",159,1,3/24/2025 0:00:00,"INT 1RA REF AMV",,"A",3/24/2025 0:00:00
"ACR",160,1,3/24/2025 0:00:00,"INT 1RA REF AMV",,"A",3/24/2025 0:00:00
"ACR",161,1,3/24/2025 0:00:00,"INT 1RA REF AJU",,"A",3/24/2025 0:00:00
"ACR",163,1,5/8/2025 0:00:00,"INT 1RA REF ATU",,"A",5/8/2025 0:00:00
"ACR",164,1,5/8/2025 0:00:00,"INT 1RA REF AHO",,"A",5/8/2025 0:00:00
"ACR",165,1,5/22/2025 0:00:00,"INT 1RA REF AED",,"A",5/22/2025 0:00:00
"ACR",165,2,12/4/2025 0:00:00,"REP 2RA",,"A",12/4/2025 0:00:00
"ACR",165,3,12/8/2025 0:00:00,"PA","(76-0-0)","A",12/8/2025 0:00:00
"ACR",165,4,12/11/2025 0:00:00,"R/S SWR 2RS",,"S",12/11/2025 0:00:00
"ACR",165,5,12/22/2025 0:00:00,"SUB FOR","SCR128","S",12/22/2025 0:00:00
"ACR",165,6,12/22/2025 0:00:00,"PS FILE","(37-0)","S",12/22/2025 0:00:00
"ACR",165,7,12/22/2025 0:00:00,"FSS",,"A",1/6/2026 0:00:00
"ACR",166,1,5/22/2025 0:00:00,"INT 1RA REF AEN",,"A",5/22/2025 0:00:00
"ACR",167,1,6/12/2025 0:00:00,"INT 1RA REF AOF",,"A",6/12/2025 0:00:00
"ACR",168,1,6/12/2025 0:00:00,"INT 1RA REF AOF",,"A",6/12/2025 0:00:00
"ACR",169,1,6/12/2025 0:00:00,"INT 1RA REF ATR",,"A",6/12/2025 0:00:00
"ACR",169,2,6/16/2025 0:00:00,"REP 2RA",,"A",6/16/2025 0:00:00
"ACR",169,3,6/30/2025 0:00:00,"PA","(77-0-2)","A",6/30/2025 0:00:00
"ACR",169,4,10/20/2025 0:00:00,"R/S REF STR",,"S",10/20/2025 0:00:00
"ACR",169,5,11/10/2025 0:00:00,"REP 2RS",,"S",11/10/2025 0:00:00
"ACR",169,6,12/22/2025 0:00:00,"SUB FOR","SCR134","S",12/22/2025 0:00:00
"ACR",169,7,12/22/2025 0:00:00,"PS FILE","(37-0)","S",12/22/2025 0:00:00
"ACR",169,8,12/22/2025 0:00:00,"FSS",,"A",1/6/2026 0:00:00
"ACR",170,1,6/19/2025 0:00:00,"INT 1RA REF AAP",,"A",6/19/2025 0:00:00
"ACR",170,2,6/19/2025 0:00:00,"REP 2RA",,"A",6/19/2025 0:00:00
"ACR",170,3,6/30/2025 0:00:00,"SUB BY","SCR131","A",6/30/2025 0:00:00
"ACR",171,1,7/24/2025 0:00:00,"INT 1RA REF ACE",,"A",7/24/2025 0:00:00
"ACR",172,1,7/24/2025 0:00:00,"INT 1RA REF ACE",,"A",7/24/2025 0:00:00
"ACR",173,1,11/17/2025 0:00:00,"INT 1RA REF AOF",,"A",11/17/2025 0:00:00
"ACR",174,1,11/17/2025 0:00:00,"INT 1RA REF ATR",,"A",11/17/2025 0:00:00
"ACR",175,1,11/24/2025 0:00:00,"INT 1RA REF AOF",,"A",11/25/2025 0:00:00
"ACR",176,1,11/24/2025 0:00:00,"INT 1RA REF APS",,"A",11/25/2025 0:00:00
"ACR",177,1,12/8/2025 0:00:00,"INT 1RA REF ALA",,"A",12/8/2025 0:00:00
"ACR",178,1,12/11/2025 0:00:00,"INT 1RA REF AOF",,"A",12/11/2025 0:00:00
"ACR",179,1,12/11/2025 0:00:00,"INT 1RA REF ASL",,"A",12/11/2025 0:00:00
"ACR",180,1,12/11/2025 0:00:00,"INT 1RA REF ASL",,"A",12/11/2025 0:00:00
"ACR",181,1,12/18/2025 0:00:00,"INT 1RA REF AHE",,"A",12/19/2025 0:00:00
"ACR",182,1,1/2/2026 0:00:00,"INT 1RA REF AOF",,"A",1/2/2026 0:00:00
"AJR",12,1,1/9/2024 0:00:00,"INT 1RA REF ACE",,"A",1/5/2024 0:00:00
"AJR",14,1,1/9/2024 0:00:00,"INT 1RA REF APS",,"A",11/20/2023 0:00:00
"AJR",15,1,1/9/2024 0:00:00,"INT 1RA REF AED",,"A",11/20/2023 0:00:00
"AJR",16,1,1/9/2024 0:00:00,"INT 1RA REF AJU",,"A",11/20/2023 0:00:00
"AJR",17,1,1/9/2024 0:00:00,"INT 1RA REF AHU",,"A",11/20/2023 0:00:00
"AJR",18,1,1/9/2024 0:00:00,"INT 1RA REF AED",,"A",11/20/2023 0:00:00
"AJR",19,1,1/9/2024 0:00:00,"INT 1RA REF AHU",,"A",11/22/2023 0:00:00
"AJR",20,1,1/9/2024 0:00:00,"INT 1RA REF AED",,"A",11/22/2023 0:00:00
"AJR",21,1,1/9/2024 0:00:00,"INT 1RA REF ATR",,"A",11/22/2023 0:00:00
"AJR",22,1,1/9/2024 0:00:00,"INT 1RA REF AMV",,"A",11/22/2023 0:00:00
"AJR",23,1,1/9/2024 0:00:00,"INT 1RA REF AED",,"A",11/27/2023 0:00:00
"AJR",24,1,1/9/2024 0:00:00,"INT 1RA REF ATR",,"A",11/27/2023 0:00:00
"AJR",25,1,1/9/2024 0:00:00,"INT 1RA REF AMV",,"A",11/27/2023 0:00:00
"AJR",25,2,10/21/2024 0:00:00,"REP 2RA",,"A",10/21/2024 0:00:00
"AJR",25,3,10/28/2024 0:00:00,"SUB BY","SJR71","A",10/28/2024 0:00:00
"AJR",26,1,1/9/2024 0:00:00,"INT 1RA REF AEN",,"A",12/4/2023 0:00:00
"AJR",27,1,1/9/2024 0:00:00,"INT 1RA REF ASL",,"A",12/4/2023 0:00:00
"AJR",28,1,1/9/2024 0:00:00,"INT 1RA REF ACF",,"A",1/5/2024 0:00:00
"AJR",29,1,1/9/2024 0:00:00,"INT 1RA REF AMV",,"A",12/7/2023 0:00:00
"AJR",30,1,1/9/2024 0:00:00,"INT 1RA REF ATR",,"A",12/7/2023 0:00:00
"AJR",31,1,1/9/2024 0:00:00,"INT 1RA REF ACW",,"A",1/5/2024 0:00:00
"AJR",32,1,1/9/2024 0:00:00,"INT 1RA REF AHE",,"A",12/11/2023 0:00:00
