"bill_id","session","session_type","primary_sponsor","cosponsors","outchamber_sponsors","status","summary","bill_url","LES_sponsor","term","bill_type","SS","commem","state","introduced","action_in_comm","action_beyond_comm","passed_chamber","law"
"SB0258","RS","RS","Stafsholt and Nass",NA,"Dallman; Tranel; Brandtjen; Edming; Green; Gundrum; Murphy; Mursau; Novak; O'Connor; Oldenburg; Penterman; Swearingen","S - Available for Scheduling","An Act to create 39.387 and 71.05 (6) (b) 58. of the statutes;  Relating to: creating a rural pharmacy practice grant program administered by the Higher Educational Aids Board, exempting from taxation amounts received from such a grant program, and granting rule-making authority.","https://docs.legis.wisconsin.gov/2023/proposals/reg/sen/bill/sb258","stafsholt","2023_2024","SB",0,0,"WI",1,1,1,0,0
"SB0259","RS","RS","Stafsholt","Hesselbein; Spreitzer","O'Connor; Doyle; Penterman; Subeck; Green; Rettinger; Wichgers; Allen","S - Enacted into law","An Act to renumber and amend 138.14 (3); and to create 138.14 (3) (b) of the statutes;  Relating to: payday loans.","https://docs.legis.wisconsin.gov/2023/proposals/reg/sen/bill/sb259","stafsholt","2023_2024","SB",0,0,"WI",1,1,1,1,1
"SB0260","RS","RS","Wimberger","Ballweg; Felzkowski; Marklein","Steffen; Armstrong; Behnke; Bodden; Brandtjen; Brooks; Dittrich; Macco; Michalski; Murphy; Nedweski; Rozar; Schmidt; Sortwell","S - Government Operations","An Act to create 20.933 of the statutes;  Relating to: interception of oral communications by public bodies in public spaces.","https://docs.legis.wisconsin.gov/2023/proposals/reg/sen/bill/sb260","wimberger","2023_2024","SB",0,0,"WI",1,0,0,0,0
"SB0261","RS","RS","Cabral-Guevara and Spreitzer",NA,"Rozar; Baldeh; Binsfeld; Conley; Gundrum; O'Connor; Palmeri; Subeck","S - Enacted into law","An Act to renumber 463.25 (3); to amend 463.25 (5) (intro.) and 463.25 (9) (a); and to create 463.25 (3) (b) and (c) and 463.25 (5) (g) of the statutes;  Relating to: regulation of tanning facilities. (FE)","https://docs.legis.wisconsin.gov/2023/proposals/reg/sen/bill/sb261","cabral-guevara","2023_2024","SB",0,0,"WI",1,1,1,1,1
"SB0262","RS","RS","Jacque","Larson; Smith; Spreitzer; Taylor","Mursau; Andraca; Palmeri; Armstrong; Bare; Bodden; Conley; Green; Gundrum; Jacobson; Joers; Rozar; Shelton; Snodgrass; Subeck; Cabrera","S - Judiciary and Public Safety","An Act to create 23.33 (4e) of the statutes;  Relating to: open alcohol containers in or on all-terrain or utility terrain vehicles.","https://docs.legis.wisconsin.gov/2023/proposals/reg/sen/bill/sb262","jacque","2023_2024","SB",0,0,"WI",1,1,0,0,0
"SB0263","RS","RS","Quinn","Cabral-Guevara; Cowles; Feyen; Jacque; James; Tomczyk; Wanggaard; Ballweg; Marklein","Hurd; Edming; Schraa; Armstrong; Brandtjen; Brooks; Callahan; Duchow; Green; Gundrum; Kitchens; Macco; Maxey; Michalski; Moses; Murphy; Mursau; Novak; O'Connor; Petryk; Plumer; Rettinger; Rozar; Sapik; Schmidt; Summerfield; Tittl; Tranel; Tusler","S - Enacted into law","An Act to create 49.688 (3m) of the statutes;  Relating to: 100-day prescription drug supplies under SeniorCare and amending an administrative rule related to 100-day prescription drug supplies permitted under SeniorCare. (FE)","https://docs.legis.wisconsin.gov/2023/proposals/reg/sen/bill/sb263","quinn","2023_2024","SB",0,0,"WI",1,1,1,1,1
"SB0264","RS","RS","Jacque","Stafsholt; Ballweg; Quinn; Stroebel","Penterman; Binsfeld; Brandtjen; Donovan; Gundrum; Maxey; Murphy; Mursau; O'Connor; Rettinger; Rozar; Schutt; Tittl; Wichgers","S - Agriculture and Tourism","An Act to renumber and amend 710.02 (1) and 710.02 (9); to amend 710.02 (2) (intro.), 710.02 (3), 710.02 (5) (a) (intro.), 710.02 (5) (a) 1., 710.02 (5) (a) 2. and 710.02 (6); and to create 710.02 (1g), 710.02 (1r) (d) and 710.02 (9) (b) of the statutes;  Relating to: prohibiting a foreign adversary from acquiring agricultural or forestry land in this state.","https://docs.legis.wisconsin.gov/2023/proposals/reg/sen/bill/sb264","jacque","2023_2024","SB",0,0,"WI",1,0,0,0,0
"SB0265","RS","RS","Stroebel","Cowles; Feyen; Marklein; Quinn; Tomczyk","Bodden; Born; C. Anderson; Andraca; Behnke; Binsfeld; Dittrich; Green; Gundrum; Gustafson; S. Johnson; Kitchens; Knodl; Moses; Murphy; Mursau; Novak; Palmeri; Penterman; Plumer; Sapik; Schraa; Tittl","S - Financial Institutions and Sporting Heritage","An Act to create 29.591 (1) (e) of the statutes;  Relating to: hunter education requirements for persons under the age of 18 and granting rule-making authority. (FE)","https://docs.legis.wisconsin.gov/2023/proposals/reg/sen/bill/sb265","stroebel","2023_2024","SB",0,0,"WI",1,1,0,0,0
"SB0266","RS","RS","Quinn","Bradley; James; Stafsholt; Testin; Tomczyk; Nass","Summerfield; Armstrong; Callahan; Edming; Green; Hurd; Krug; Kurtz; Magnafici; Moses; Mursau; Novak; Oldenburg; Petryk; Pronschinske; Rozar; Sapik; Snyder; Steffen; Subeck; Swearingen; VanderMeer; Shankland","S - Available for Scheduling","An Act to create 71.05 (1) (i), 71.26 (3) (ag) 5., 71.34 (1k) (aj) and 71.45 (1) (dp) of the statutes;  Relating to: an income and franchise tax exemption for broadband expansion grants. (FE)","https://docs.legis.wisconsin.gov/2023/proposals/reg/sen/bill/sb266","quinn","2023_2024","SB",0,0,"WI",1,1,1,0,0
"SB0267","RS","RS","James",NA,"Dittrich; Brandtjen; S. Johnson; Murphy","S - Enacted into law","An Act to create 20.255 (3) (ef) and 115.359 of the statutes;  Relating to: a grant program for recovery high schools and making an appropriation. (FE)","https://docs.legis.wisconsin.gov/2023/proposals/reg/sen/bill/sb267","james","2023_2024","SB",0,0,"WI",1,1,1,1,1
"SB0268","RS","RS","Wanggaard","Taylor; Cowles; James","Spiros; Drake; Macco; Steffen; Gundrum; Ohnstad; O'Connor; Considine; Subeck; Donovan; Baldeh; Palmeri; Goyke; Conley; C. Anderson; Wittke; Green; Summerfield","S - Enacted into law","An Act to renumber 565.02 (8) (e); to renumber and amend 125.02 (6), 134.65 (1), 134.65 (1m) and 565.02 (8) (f); to amend 40.02 (48) (am) 19., 40.02 (48) (c), 71.78 (1), 71.78 (4) (b), 71.78 (5), 71.78 (6), 72.06, 73.031, 77.61 (5) (b) 2., 77.61 (5) (c), 77.61 (5) (d), 78.80 (3), 125.04 (3) (h), 125.04 (4), 134.65 (title), 134.65 (1r), 134.65 (4), 134.65 (5m), 134.65 (8), 134.66 (1) (g), 139.11 (4) (a) (intro.), 139.38 (6), 139.44 (2), 139.44 (8) (a), 139.44 (8) (b) and (c), 139.82 (6), 230.36 (1m) (b) 2. (intro.), 230.36 (2m) (a) 9., 565.17 (5) (a), 565.40 (title), 565.50 (2), 565.50 (3) and 946.82 (4); and to create 71.78 (1g), 71.78 (4) (v), 71.83 (6), 73.03 (51b), 77.61 (5) (am), 77.61 (5) (b) 15., 125.02 (1c), 125.02 (6) (b), 125.04 (8m), 125.09 (8), 125.12 (7), 134.65 (1a), 134.65 (1g), 134.65 (1m) (a) 1. and 2., 134.65 (1m) (b), 134.65 (2m), 134.65 (3m), 139.44 (2m), 139.44 (8) (am), 139.44 (8) (d), 565.01 (6c), 565.02 (9) (intro.), 565.17 (5) (d), 565.40 (4), 565.50 (2m) and 565.50 (4) of the statutes;  Relating to: Department of Revenue enforcement and providing a penalty. (FE)","https://docs.legis.wisconsin.gov/2023/proposals/reg/sen/bill/sb268","wanggaard","2023_2024","SB",0,0,"WI",1,1,1,1,1
"SB0269","RS","RS","Testin","Cowles; Carpenter; Larson; Pfaff; Quinn; Spreitzer","Krug; Shankland; Dittrich; C. Anderson; Baldeh; Bare; Billings; Cabrera; Conley; Considine; Doyle; Emerson; Green; Joers; Kitchens; Mursau; Ohnstad; Palmeri; Rozar; Sinicki; Snodgrass; Spiros","A - Rules","An Act to create 20.370 (1) (fq), 20.370 (6) (dr) and 23.22 (2) (g) of the statutes;  Relating to: grants to map, control, eradicate, monitor, and minimize the spread of wild parsnip; funding for the Bureau of Natural Heritage Conservation; granting rule-making authority; and making an appropriation. (FE)","https://docs.legis.wisconsin.gov/2023/proposals/reg/sen/bill/sb269","testin","2023_2024","SB",0,0,"WI",1,1,1,1,0
"SB0270","RS","RS","Tomczyk","Cowles; Testin","Steffen; Edming; Bodden; Green; Maxey; Mursau; Plumer; Rettinger; Schmidt; Spiros; Swearingen; VanderMeer; Wittke","S - Enacted into law","An Act to renumber 84.063 (1) (a) and 84.063 (1) (b); to amend 84.01 (31) and 84.062 (1) (L); and to create 84.063 (1) (c), 84.063 (1) (e), 84.063 (1) (g) and 84.063 (4m) of the statutes;  Relating to: damages claims relating to delayed relocation of utilities in a highway right-of-way and modifying administrative rules promulgated by the Department of Transportation. (FE)","https://docs.legis.wisconsin.gov/2023/proposals/reg/sen/bill/sb270","tomczyk","2023_2024","SB",0,0,"WI",1,1,1,1,1
"SB0271","RS","RS","Wimberger and Cabral-Guevara",NA,"Pronschinske; Binsfeld; Brandtjen; Callahan; Edming; Green; Magnafici; Mursau; O'Connor; Oldenburg; Petryk; Summerfield; VanderMeer","S - Enacted into law","An Act to amend 20.445 (1) (bm); and to create 20.445 (1) (bk) and 106.276 of the statutes;  Relating to: a commercial driver training grant program and making an appropriation. (FE)","https://docs.legis.wisconsin.gov/2023/proposals/reg/sen/bill/sb271","wimberger","2023_2024","SB",0,0,"WI",1,1,1,1,1
"SB0272","RS","RS","Larson","Roys; Spreitzer","Shelton; Snodgrass; J. Anderson; Andraca; Baldeh; Bare; Cabrera; Conley; Considine; Emerson; Goyke; Hong; Joers; Madison; Moore Omokunde; Ohnstad; Palmeri; Ratcliff; Vining; Clancy","S - Universities and Revenue","An Act to amend 71.10 (4) (i); and to create 20.835 (2) (er) and 71.07 (8w) of the statutes;  Relating to: refundable income tax credit for bicycle purchases and making an appropriation. (FE)","https://docs.legis.wisconsin.gov/2023/proposals/reg/sen/bill/sb272","larson","2023_2024","SB",0,0,"WI",1,1,0,0,0
"SB0273","RS","RS","Jacque","Bradley; Wanggaard; Cabral-Guevara; Ballweg; Tomczyk","Wichgers; Brandtjen; O'Connor; Sapik; Behnke; C. Anderson; Rettinger","S - Government Operations","An Act to amend 40.22 (1), 40.22 (2m) (intro.), 40.22 (2r) (intro.) and 40.22 (3) (intro.); and to create 40.26 (7) of the statutes;  Relating to: law enforcement and fire fighter annuitants in the Wisconsin Retirement System who are rehired by a participating employer. (FE)","https://docs.legis.wisconsin.gov/2023/proposals/reg/sen/bill/sb273","jacque","2023_2024","SB",0,0,"WI",1,1,0,0,0
"SB0274","RS","RS","Stafsholt","Marklein; Nass; Quinn; Stroebel","Green; Behnke; Bodden; Krug; Murphy; Mursau; O'Connor; Plumer; Schmidt; Rozar; Edming; Oldenburg","A - Rules","An Act to renumber and amend 77.24; to amend 77.22 (1); and to create 77.24 (1) (a) to (c) of the statutes;  Relating to: the amount and distribution of the real estate transfer fee. (FE)","https://docs.legis.wisconsin.gov/2023/proposals/reg/sen/bill/sb274","stafsholt","2023_2024","SB",0,0,"WI",1,1,1,1,0
"SB0275","RS","RS","Jacque","Wimberger; Felzkowski","Tusler; Rettinger; Brandtjen; Murphy; Mursau; Snyder; Wichgers","A - Rules","An Act to create chapter 798 of the statutes;  Relating to: statutory recognition of specialized treatment court and commercial court dockets.","https://docs.legis.wisconsin.gov/2023/proposals/reg/sen/bill/sb275","jacque","2023_2024","SB",0,0,"WI",1,1,1,1,0
"SB0276","RS","RS","Tomczyk and Stroebel",NA,"Sortwell; Gustafson; Moses; Murphy; Sapik; Schraa","S - Education","An Act to amend 67.05 (6a) (a) 2. (intro.) and 115.385 (1) (a) (intro.); and to create 67.05 (6a) (a) 3. of the statutes;  Relating to: restricting a school district's authority to increase its revenue limit by referendum. (FE)","https://docs.legis.wisconsin.gov/2023/proposals/reg/sen/bill/sb276","tomczyk","2023_2024","SB",0,0,"WI",1,1,0,0,0
"SB0277","RS","RS","Ballweg and James",NA,"Snyder; Armstrong; Dittrich; Donovan; Edming; Green; Gundrum; Kitchens; Murphy; Mursau; Spiros; Subeck; Tittl","S - Mental Health, Substance Abuse Prevention, Children and Families","An Act to repeal 20.435 (5) (ct), 51.441 and 51.442; to amend 20.435 (5) (bw) and 51.445 (3); and to create 20.435 (5) (bx) and 51.443 of the statutes;  Relating to: mental health consultation program and making an appropriation. (FE)","https://docs.legis.wisconsin.gov/2023/proposals/reg/sen/bill/sb277","ballweg","2023_2024","SB",0,0,"WI",1,0,0,0,0
"SB0278","RS","RS","Jacque","Taylor; Spreitzer","Sortwell; Ortiz-Velez; Behnke; Cabrera; Edming; Murphy; Steffen; Subeck; Brandtjen; Magnafici; Krug","A - Rules","An Act to create 5.05 (11m) and 20.510 (1) (f) of the statutes;  Relating to: aids to counties and municipalities for certain special election costs and making an appropriation. (FE)","https://docs.legis.wisconsin.gov/2023/proposals/reg/sen/bill/sb278","jacque","2023_2024","SB",0,0,"WI",1,1,1,1,0
"SB0279","RS","RS","Stafsholt and Quinn",NA,"Green; Bodden; Kitchens; Magnafici; Rettinger; Sapik","S - Insurance and Small Business","An Act to renumber and amend 125.32 (2) and 125.68 (2); and to create 103.66 (1) (c), 125.32 (2) (c) and 125.68 (2) (c) of the statutes;  Relating to: service of alcohol beverages on retail licensed premises by underage persons.","https://docs.legis.wisconsin.gov/2023/proposals/reg/sen/bill/sb279","stafsholt","2023_2024","SB",0,0,"WI",1,0,0,0,0
"SB0280","RS","RS","Felzkowski","Quinn; Roys; Spreitzer; Taylor","Mursau; Behnke; Born; Dallman; Edming; Hong; Novak; Palmeri; Cabrera; Myers; Clancy","S - Enacted into law","An Act to amend 86.19 (1); and to create 86.19 (1p) of the statutes;  Relating to: tribal nation welcome signs.","https://docs.legis.wisconsin.gov/2023/proposals/reg/sen/bill/sb280","felzkowski","2023_2024","SB",0,0,"WI",1,1,1,1,1
"SB0281","RS","RS","Wanggaard","Wirch; Hesselbein; Nass; Spreitzer; Taylor; Ballweg","Armstrong; Ohnstad; Brooks; Cabrera; Dittrich; Doyle; Green; Joers; Kitchens; Mursau; O'Connor; Ortiz-Velez; Palmeri; Shankland; Sinicki; Snodgrass; Spiros; Stubbs; Subeck; VanderMeer","S - Available for Scheduling","An Act to amend 71.05 (1) (an), 71.05 (6) (b) 4. (intro.), 71.05 (6) (b) 54. (intro.) and 71.83 (1) (a) 6.; and to create 71.05 (1) (ad) of the statutes;  Relating to: exempting from taxation the pension benefits of certain federal employees. (FE)","https://docs.legis.wisconsin.gov/2023/proposals/reg/sen/bill/sb281","wanggaard","2023_2024","SB",0,0,"WI",1,1,1,0,0
"SB0282","RS","RS","Smith","Carpenter; Roys; Spreitzer; Larson","Shankland; Snodgrass; Ohnstad; Emerson; Conley; Shelton; Palmeri; J. Anderson; Stubbs; Cabrera; Considine; Vining; Sinicki; Baldeh; Moore Omokunde; Andraca; Subeck; Clancy","S - Shared Revenue, Elections and Consumer Protection","An Act to repeal 66.0419 of the statutes;  Relating to: local regulation of certain containers.","https://docs.legis.wisconsin.gov/2023/proposals/reg/sen/bill/sb282","smith","2023_2024","SB",0,0,"WI",1,0,0,0,0
"SB0283","RS","RS","Wimberger","Taylor; Nass; Tomczyk","Sortwell; Ortiz-Velez; Steffen; Behnke; Bodden; Brandtjen; Edming; Murphy; Moses; Krug","S - Enacted into law","An Act to create 7.53 (5) of the statutes;  Relating to: broadcasting election night proceedings. (FE)","https://docs.legis.wisconsin.gov/2023/proposals/reg/sen/bill/sb283","wimberger","2023_2024","SB",0,0,"WI",1,1,1,1,1
"SB0284","RS","RS","Quinn","Feyen; Felzkowski; James; Testin","VanderMeer; Magnafici; Armstrong; C. Anderson; Behnke; Brandtjen; Brooks; Dittrich; Edming; Green; Gundrum; Hurd; Krug; Maxey; Moses; Murphy; Mursau; Novak; Oldenburg; Petryk; Rozar; Shankland; Snyder; Steffen; Stubbs; Tranel","S - Economic Development and Technical Colleges","An Act  Relating to: talent attraction and retention initiatives focusing on active duty military personnel transitioning out of the U.S. armed forces and veterans and making an appropriation. (FE)","https://docs.legis.wisconsin.gov/2023/proposals/reg/sen/bill/sb284","quinn","2023_2024","SB",0,0,"WI",1,1,0,0,0
"SB0285","RS","RS","Jacque",NA,"Moses; Magnafici; Green; Hurd; Kitchens; Murphy; Mursau; Rettinger; Schraa; Tranel; Wichgers; Brandtjen; Allen","S - Economic Development and Technical Colleges","An Act to amend 16.705 (1b) (f), 106.13 (2r), 106.13 (3m) (d), 106.273 (3) (a) 1m. (intro.), 106.273 (3) (a) 2m. and 106.273 (3) (am); and to create 106.13 (6) of the statutes;  Relating to: the youth apprenticeship program and career and technical education grants.","https://docs.legis.wisconsin.gov/2023/proposals/reg/sen/bill/sb285","jacque","2023_2024","SB",0,0,"WI",1,0,0,0,0
"SB0286","RS","RS","James","Spreitzer; Carpenter; Ballweg; Cabral-Guevara; Taylor; Tomczyk","Ortiz-Velez; Sortwell; Subeck; Allen; C. Anderson; Andraca; Bodden; Brandtjen; Cabrera; Conley; Gundrum; Gustafson; Joers; Murphy; Sinicki; Stubbs; Tittl","S - Hold (Available for Scheduling)","An Act to create 8.10 (7), 8.15 (9) and 8.20 (10) of the statutes;  Relating to: the number of signatures on nomination papers.","https://docs.legis.wisconsin.gov/2023/proposals/reg/sen/bill/sb286","james","2023_2024","SB",0,0,"WI",1,1,1,0,0
"SB0287","RS","RS","Jacque","Marklein; Ballweg; Nass","Mursau; Armstrong; Dittrich; Murphy; Subeck; Behnke; Shankland","S - Insurance and Small Business","An Act to amend 40.51 (8), 40.51 (8m), 66.0137 (4), 120.13 (2) (g) and 185.983 (1) (intro.); and to create 632.851 of the statutes;  Relating to: requiring direct reimbursement of emergency medical services under health insurance policies and plans.","https://docs.legis.wisconsin.gov/2023/proposals/reg/sen/bill/sb287","jacque","2023_2024","SB",0,0,"WI",1,0,0,0,0
"SB0288","RS","RS","Ballweg","Felzkowski; Roys; Taylor","Duchow; Macco; Novak; Kitchens; Steffen; Myers; Subeck; C. Anderson; Cabrera; Conley; Mursau; Ohnstad; Palmeri; Sapik; Sinicki","S - Available for Scheduling","An Act to repeal 765.03 (2), 765.09 (1) (b) and 765.21 (2); to renumber 765.03 (1) and 765.09 (1) (a); to consolidate, renumber and amend 765.21 (intro.) and (1); and to amend 765.03 (title) and 767.35 (3) of the statutes;  Relating to: waiting period for marriage after divorce judgment.","https://docs.legis.wisconsin.gov/2023/proposals/reg/sen/bill/sb288","ballweg","2023_2024","SB",0,0,"WI",1,1,1,0,0
"SB0289","RS","RS","Quinn","Feyen; Stroebel; Tomczyk","Allen; Binsfeld; Bodden; Brandtjen; Edming; Green; Gundrum; Moses; Murphy; O'Connor; Ortiz-Velez; Palmeri; Rettinger; Schraa; Shankland","S - Housing, Rural Issues and Forestry","An Act to amend 70.365 of the statutes;  Relating to: sending notice of changed assessment by email. (FE)","https://docs.legis.wisconsin.gov/2023/proposals/reg/sen/bill/sb289","quinn","2023_2024","SB",0,0,"WI",1,1,0,0,0
"SB0290","RS","RS","Testin","Ballweg; Tomczyk; Wanggaard; Spreitzer","Dallman; Swearingen; Allen; Bare; Clancy; Considine; Dittrich; Edming; Goeben; Green; Kitchens; Krug; Maxey; Murphy; Plumer; Rettinger; Schraa; Shankland; Sinicki; Snodgrass; Snyder; Steffen; Subeck; Wittke; VanderMeer","S - Enacted into law","An Act to create 100.75 of the statutes;  Relating to: third-party food delivery services and providing a penalty.","https://docs.legis.wisconsin.gov/2023/proposals/reg/sen/bill/sb290","testin","2023_2024","SB",0,0,"WI",1,1,1,1,1
"SB0291","RS","RS","Jacque","Taylor; Quinn; Tomczyk","Goeben; Ortiz-Velez; Sortwell; Allen; Binsfeld; Gustafson; Kitchens; Myers; O'Connor; Nedweski; Murphy; Baldeh; Behnke; Michalski; Maxey; Schmidt; Steffen; Subeck; Wichgers","A - Rules","An Act to create 19.36 (14), 66.0512 and 940.20 (4m) of the statutes;  Relating to: an election official's personal information, battery against election officials, whistleblower protection for municipal clerks, county clerks, and election officials who witness and report election fraud or irregularities, and providing a penalty.","https://docs.legis.wisconsin.gov/2023/proposals/reg/sen/bill/sb291","jacque","2023_2024","SB",0,0,"WI",1,1,1,1,0
"SB0292","RS","RS","Jacque","Ballweg; Nass; Quinn; Stroebel","Allen; Maxey; Armstrong; Bodden; Brandtjen; Gustafson; Murphy; Behnke","S - Shared Revenue, Elections and Consumer Protection","An Act to renumber and amend 5.06 (1); and to create 5.06 (1) (b) and 5.06 (1) (c) of the statutes;  Relating to: filing a complaint with the Elections Commission.","https://docs.legis.wisconsin.gov/2023/proposals/reg/sen/bill/sb292","jacque","2023_2024","SB",0,0,"WI",1,0,0,0,0
