bill_num,ga_num,session,chamber,action_date,action,order,vote_url
HB1700,94th General Assembly,"Regular Session, 2023",Senate,2023-05-01,Died in Senate Committee at Sine Die adjournment.,8,
HB1700,94th General Assembly,"Regular Session, 2023",Senate,2023-03-31,"Read first time, rules suspended, read second time, referred to INSURANCE & COMMERCE - SENATE",7,
HB1700,94th General Assembly,"Regular Session, 2023",Senate,2023-03-30,Received from the House.,6,
HB1700,94th General Assembly,"Regular Session, 2023",House,2023-03-30,Read the third time and passed and ordered transmitted to the Senate.,5,https://www.arkleg.state.ar.us/Bills/Votes?id=HB1700&rcs=754&chamber=House&ddBienniumSession=2023%2F2023R
HB1700,94th General Assembly,"Regular Session, 2023",House,2023-03-29,Returned by the Committee Do Pass,4,
HB1700,94th General Assembly,"Regular Session, 2023",House,2023-03-27,"Read the first time, rules suspended, read the second time and referred to the Committee on INSURANCE & COMMERCE- HOUSE",3,
HB1700,94th General Assembly,"Regular Session, 2023",House,2023-03-27,Filed,2,
HB1701,94th General Assembly,"Regular Session, 2023",House,2023-05-01,Died in House Committee at Sine Die Adjournment,4,
HB1701,94th General Assembly,"Regular Session, 2023",House,2023-03-27,"Read the first time, rules suspended, read the second time and referred to the Committee on JUDICIARY COMMITTEE- HOUSE",3,
HB1701,94th General Assembly,"Regular Session, 2023",House,2023-03-27,Filed,2,
HB1702,94th General Assembly,"Regular Session, 2023",House,2023-05-01,Died in House Committee at Sine Die Adjournment,4,
HB1702,94th General Assembly,"Regular Session, 2023",House,2023-03-27,"Read the first time, rules suspended, read the second time and referred to the Committee on EDUCATION COMMITTEE- HOUSE",3,
HB1702,94th General Assembly,"Regular Session, 2023",House,2023-03-27,Filed,2,
HB1703,94th General Assembly,"Regular Session, 2023",House,2023-04-10,Notification that HB1703 is now Act 529,20,
HB1703,94th General Assembly,"Regular Session, 2023",House,2023-04-05,Correctly enrolled and ordered transmitted to the Governor's Office.,19,
HB1703,94th General Assembly,"Regular Session, 2023",House,2023-04-05,TO BE ENROLLED,18,
HB1703,94th General Assembly,"Regular Session, 2023",House,2023-04-05,Returned From  the Senate as passed.,17,
HB1703,94th General Assembly,"Regular Session, 2023",Senate,2023-04-05,Returned to the House as Passed.,16,
HB1703,94th General Assembly,"Regular Session, 2023",Senate,2023-04-05,Read the third time and passed.,15,https://www.arkleg.state.ar.us/Bills/Votes?id=HB1703&rcs=929&chamber=Senate&ddBienniumSession=2023%2F2023R
HB1703,94th General Assembly,"Regular Session, 2023",Senate,2023-04-04,"Returned by the Committee, with the recommendation that it Do Pass",14,
HB1703,94th General Assembly,"Regular Session, 2023",Senate,2023-04-03,"Read first time, rules suspended, read second time, referred to CITY, COUNTY & LOCAL AFFAIRS COMMITTEE - SENATE",13,
HB1703,94th General Assembly,"Regular Session, 2023",Senate,2023-04-03,Received from the House.,12,
HB1703,94th General Assembly,"Regular Session, 2023",House,2023-04-03,Read the third time and passed and ordered transmitted to the Senate.,11,https://www.arkleg.state.ar.us/Bills/Votes?id=HB1703&rcs=792&chamber=House&ddBienniumSession=2023%2F2023R
HB1703,94th General Assembly,"Regular Session, 2023",House,2023-03-30,REPORTED CORRECTLY ENGROSSED,10,
HB1703,94th General Assembly,"Regular Session, 2023",House,2023-03-30,Amendment No. 2 read and adopted and the bill ordered engrossed.,9,
HB1703,94th General Assembly,"Regular Session, 2023",House,2023-03-30,Placed on second reading for the purpose of amendment.,8,
HB1703,94th General Assembly,"Regular Session, 2023",House,2023-03-29,Returned by the Committee with the recommendation that it do pass as amended 2,7,
HB1703,94th General Assembly,"Regular Session, 2023",House,2023-03-28,REPORTED CORRECTLY ENGROSSED,6,
HB1703,94th General Assembly,"Regular Session, 2023",House,2023-03-28,Amendment No. 1 read and adopted and the bill ordered engrossed.,5,
HB1703,94th General Assembly,"Regular Session, 2023",House,2023-03-28,Placed on second reading for the purpose of amendment.,4,
HB1703,94th General Assembly,"Regular Session, 2023",House,2023-03-27,"Read the first time, rules suspended, read the second time and referred to the Committee on CITY, COUNTY & LOCAL AFFAIRS COMMITTEE- HOUSE",3,
HB1703,94th General Assembly,"Regular Session, 2023",House,2023-03-27,Filed,2,
HB1704,94th General Assembly,"Regular Session, 2023",House,2023-05-01,Died in House Committee at Sine Die Adjournment,7,
HB1704,94th General Assembly,"Regular Session, 2023",House,2023-04-03,REPORTED CORRECTLY ENGROSSED,6,
HB1704,94th General Assembly,"Regular Session, 2023",House,2023-04-03,Amendment No. 1 read and adopted and the bill ordered engrossed.,5,
HB1704,94th General Assembly,"Regular Session, 2023",House,2023-04-03,Placed on second reading for the purpose of amendment.,4,
HB1704,94th General Assembly,"Regular Session, 2023",House,2023-03-27,"Read the first time, rules suspended, read the second time and referred to the Committee on STATE AGENCIES & GOVT'L AFFAIRS- HOUSE",3,
HB1704,94th General Assembly,"Regular Session, 2023",House,2023-03-27,Filed,2,
HB1705,94th General Assembly,"Regular Session, 2023",Senate,2023-05-01,Died in Senate Committee at Sine Die adjournment.,8,
HB1705,94th General Assembly,"Regular Session, 2023",Senate,2023-04-03,"Read first time, rules suspended, read second time, referred to PUBLIC HEALTH, WELFARE AND LABOR COMMITTEE - SENATE",7,
HB1705,94th General Assembly,"Regular Session, 2023",Senate,2023-04-03,Received from the House.,6,
HB1705,94th General Assembly,"Regular Session, 2023",House,2023-04-03,Read the third time and passed and ordered transmitted to the Senate.,5,https://www.arkleg.state.ar.us/Bills/Votes?id=HB1705&rcs=815&chamber=House&ddBienniumSession=2023%2F2023R
HB1705,94th General Assembly,"Regular Session, 2023",House,2023-03-30,Returned by the Committee Do Pass,4,
HB1705,94th General Assembly,"Regular Session, 2023",House,2023-03-27,"Read the first time, rules suspended, read the second time and referred to the Committee on PUBLIC HEALTH, WELFARE AND LABOR COMMITTEE- HOUSE",3,
HB1705,94th General Assembly,"Regular Session, 2023",House,2023-03-27,Filed,2,
HB1706,94th General Assembly,"Regular Session, 2023",House,2023-04-13,Notification that HB1706 is now Act 824,20,
HB1706,94th General Assembly,"Regular Session, 2023",House,2023-04-07,Correctly enrolled and ordered transmitted to the Governor's Office.,19,
HB1706,94th General Assembly,"Regular Session, 2023",House,2023-04-06,TO BE ENROLLED,18,
HB1706,94th General Assembly,"Regular Session, 2023",House,2023-04-06,Senate amendment # 1 read and concurred in.,17,https://www.arkleg.state.ar.us/Bills/Votes?id=HB1706&rcs=1140&chamber=House&ddBienniumSession=2023%2F2023R
HB1706,94th General Assembly,"Regular Session, 2023",House,2023-04-06,"Returned by the Committee with the recommendation that it do pass, concur in Senate Amendment No. 1",16,
HB1706,94th General Assembly,"Regular Session, 2023",House,2023-04-05,"Re-referred to the Committee on AGRICULTURE, FORESTRY & ECONOMIC DEVELOPMENT- HOUSE",15,
HB1706,94th General Assembly,"Regular Session, 2023",House,2023-04-05,"Returned From  Senate as passed, as amended # 1",14,
HB1706,94th General Assembly,"Regular Session, 2023",Senate,2023-04-05,"Returned to the House as passed, as amended # 1",13,
HB1706,94th General Assembly,"Regular Session, 2023",Senate,2023-04-05,Read the third time and passed.,12,https://www.arkleg.state.ar.us/Bills/Votes?id=HB1706&rcs=978&chamber=Senate&ddBienniumSession=2023%2F2023R
HB1706,94th General Assembly,"Regular Session, 2023",Senate,2023-04-04,REPORTED CORRECTLY ENGROSSED,11,
HB1706,94th General Assembly,"Regular Session, 2023",Senate,2023-04-04,"Amendment # 1 read the first time, rules suspended, read the second time and adopted, ordered engrossed.",10,
HB1706,94th General Assembly,"Regular Session, 2023",Senate,2023-04-04,Placed on second reading for purpose of amendment.,9,
HB1706,94th General Assembly,"Regular Session, 2023",Senate,2023-04-04,"Returned by the Committee with the recommendation that it Do Pass as amended, Amendment # 1",8,
HB1706,94th General Assembly,"Regular Session, 2023",Senate,2023-03-31,"Read first time, rules suspended, read second time, referred to AGRICULTURE, FORESTRY & ECONOMIC DEVELOPMENT - SENATE",7,
HB1706,94th General Assembly,"Regular Session, 2023",Senate,2023-03-30,Received from the House.,6,
HB1706,94th General Assembly,"Regular Session, 2023",House,2023-03-30,Read the third time and passed and ordered transmitted to the Senate.,5,https://www.arkleg.state.ar.us/Bills/Votes?id=HB1706&rcs=743&chamber=House&ddBienniumSession=2023%2F2023R
HB1706,94th General Assembly,"Regular Session, 2023",House,2023-03-29,Returned by the Committee Do Pass,4,
HB1706,94th General Assembly,"Regular Session, 2023",House,2023-03-27,"Read the first time, rules suspended, read the second time and referred to the Committee on AGRICULTURE, FORESTRY & ECONOMIC DEVELOPMENT- HOUSE",3,
HB1706,94th General Assembly,"Regular Session, 2023",House,2023-03-27,Filed,2,
HB1707,94th General Assembly,"Regular Session, 2023",House,2023-04-10,Notification that HB1707 is now Act 530,14,
HB1707,94th General Assembly,"Regular Session, 2023",House,2023-04-05,Correctly enrolled and ordered transmitted to the Governor's Office.,13,
HB1707,94th General Assembly,"Regular Session, 2023",House,2023-04-05,TO BE ENROLLED,12,
HB1707,94th General Assembly,"Regular Session, 2023",House,2023-04-05,Returned From  the Senate as passed.,11,
HB1707,94th General Assembly,"Regular Session, 2023",Senate,2023-04-05,Returned to the House as Passed.,10,
HB1707,94th General Assembly,"Regular Session, 2023",Senate,2023-04-05,Read the third time and passed.,9,https://www.arkleg.state.ar.us/Bills/Votes?id=HB1707&rcs=930&chamber=Senate&ddBienniumSession=2023%2F2023R
HB1707,94th General Assembly,"Regular Session, 2023",Senate,2023-04-04,"Returned by the Committee, with the recommendation that it Do Pass",8,
HB1707,94th General Assembly,"Regular Session, 2023",Senate,2023-03-31,"Read first time, rules suspended, read second time, referred to AGRICULTURE, FORESTRY & ECONOMIC DEVELOPMENT - SENATE",7,
HB1707,94th General Assembly,"Regular Session, 2023",Senate,2023-03-30,Received from the House.,6,
HB1707,94th General Assembly,"Regular Session, 2023",House,2023-03-30,Read the third time and passed and ordered transmitted to the Senate.,5,https://www.arkleg.state.ar.us/Bills/Votes?id=HB1707&rcs=742&chamber=House&ddBienniumSession=2023%2F2023R
HB1707,94th General Assembly,"Regular Session, 2023",House,2023-03-29,Returned by the Committee Do Pass,4,
HB1707,94th General Assembly,"Regular Session, 2023",House,2023-03-27,"Read the first time, rules suspended, read the second time and referred to the Committee on AGRICULTURE, FORESTRY & ECONOMIC DEVELOPMENT- HOUSE",3,
HB1707,94th General Assembly,"Regular Session, 2023",House,2023-03-27,Filed,2,
HB1708,94th General Assembly,"Regular Session, 2023",House,2023-05-01,Died in House Committee at Sine Die Adjournment,4,
HB1708,94th General Assembly,"Regular Session, 2023",House,2023-03-27,"Read the first time, rules suspended, read the second time and referred to the Committee on EDUCATION COMMITTEE- HOUSE",3,
HB1708,94th General Assembly,"Regular Session, 2023",House,2023-03-27,Filed,2,
HB1709,94th General Assembly,"Regular Session, 2023",House,2023-04-04,"Recommended for study in the Interim by Joint Interim Committee on AGING, CHILDREN AND YOUTH, LEGISLATIVE & MILITARY AFFAIRS- HOUSE",5,
HB1709,94th General Assembly,"Regular Session, 2023",House,2023-04-04,WITHDRAWN BY AUTHOR,4,
HB1709,94th General Assembly,"Regular Session, 2023",House,2023-03-27,"Read the first time, rules suspended, read the second time and referred to the Committee on AGING, CHILDREN AND YOUTH, LEGISLATIVE & MILITARY AFFAIRS- HOUSE",3,
HB1709,94th General Assembly,"Regular Session, 2023",House,2023-03-27,Filed,2,
HB1710,94th General Assembly,"Regular Session, 2023",House,2023-04-12,Notification that HB1710 is now Act 746,14,
HB1710,94th General Assembly,"Regular Session, 2023",House,2023-04-06,Correctly enrolled and ordered transmitted to the Governor's Office.,13,
HB1710,94th General Assembly,"Regular Session, 2023",House,2023-04-05,TO BE ENROLLED,12,
HB1710,94th General Assembly,"Regular Session, 2023",House,2023-04-05,Returned From  the Senate as passed.,11,
HB1710,94th General Assembly,"Regular Session, 2023",Senate,2023-04-05,Returned to the House as passed.,10,
HB1710,94th General Assembly,"Regular Session, 2023",Senate,2023-04-05,Read the third time and passed.,9,https://www.arkleg.state.ar.us/Bills/Votes?id=HB1710&rcs=979&chamber=Senate&ddBienniumSession=2023%2F2023R
HB1710,94th General Assembly,"Regular Session, 2023",Senate,2023-04-04,"Returned by the Committee, with the recommendation that it Do Pass",8,
HB1710,94th General Assembly,"Regular Session, 2023",Senate,2023-03-31,"Read first time, rules suspended, read second time, referred to AGRICULTURE, FORESTRY & ECONOMIC DEVELOPMENT - SENATE",7,
HB1710,94th General Assembly,"Regular Session, 2023",Senate,2023-03-30,Received from the House.,6,
HB1710,94th General Assembly,"Regular Session, 2023",House,2023-03-30,Read the third time and passed and ordered transmitted to the Senate.,5,https://www.arkleg.state.ar.us/Bills/Votes?id=HB1710&rcs=744&chamber=House&ddBienniumSession=2023%2F2023R
HB1710,94th General Assembly,"Regular Session, 2023",House,2023-03-29,Returned by the Committee Do Pass,4,
HB1710,94th General Assembly,"Regular Session, 2023",House,2023-03-27,"Read the first time, rules suspended, read the second time and referred to the Committee on AGRICULTURE, FORESTRY & ECONOMIC DEVELOPMENT- HOUSE",3,
HB1710,94th General Assembly,"Regular Session, 2023",House,2023-03-27,Filed,2,
HB1711,94th General Assembly,"Regular Session, 2023",House,2023-05-01,Died in House Committee at Sine Die Adjournment,4,
HB1711,94th General Assembly,"Regular Session, 2023",House,2023-03-27,"Read the first time, rules suspended, read the second time and referred to the Committee on HOUSE RULES",3,
HB1711,94th General Assembly,"Regular Session, 2023",House,2023-03-27,Filed,2,
HB1712,94th General Assembly,"Regular Session, 2023",House,2023-04-13,Notification that HB1712 is now Act 825,14,
HB1712,94th General Assembly,"Regular Session, 2023",House,2023-04-10,Correctly enrolled and ordered transmitted to the Governor's Office.,13,
HB1712,94th General Assembly,"Regular Session, 2023",House,2023-04-07,TO BE ENROLLED,12,
HB1712,94th General Assembly,"Regular Session, 2023",House,2023-04-07,Returned From  the Senate as passed.,11,
HB1712,94th General Assembly,"Regular Session, 2023",Senate,2023-04-07,Returned to the House as passed.,10,
HB1712,94th General Assembly,"Regular Session, 2023",Senate,2023-04-07,Read the third time and passed.,9,https://www.arkleg.state.ar.us/Bills/Votes?id=HB1712&rcs=1135&chamber=Senate&ddBienniumSession=2023%2F2023R
