bill_id,term,session,summary,commem
AB1074,2023_2024,RS,"An Act to renumber and amend 102.17 (9) (a) 1. and 102.44 (2); to amend 102.03 (4), 102.13 (2) (c), 102.16 (1m) (a), 102.17 (9) (b) (intro.) and 102.18 (1) (bg) 1.; and to create 102.16 (2) (i), 102.17 (9) (a) 1e., 102.17 (9) (a) 1g., 102.423 and 102.44 (2) (a) 2. of the statutes;  Relating to: various changes to the worker's compensation law, extending the time limit for emergency rule procedures, providing an exemption from emergency rule procedures, and granting rule-making authority.",0
AB1075,2023_2024,RS,An Act to amend 234.66 (4) (f) of the statutes;  Relating to: regional allocation of residential housing infrastructure revolving loan.,0
AB1076,2023_2024,RS,An Act to amend 448.02 (3) (a); and to create 146.85 and 321.12 (3) of the statutes;  Relating to: informed consent for medical research.,0
AB1077,2023_2024,RS,"An Act to repeal 20.867 (3) (v); and to create 20.435 (1) (bd) of the statutes;  Relating to: transfer from the state building trust fund to the general fund, funding for grants to support hospital emergency department services, and making an appropriation. (FE)",0
AB1078,2023_2024,RS,An Act  Relating to: funding for hospital emergency department services. (FE),0
AB1079,2023_2024,RS,"An Act to repeal 45.61 (2) (am), 45.61 (2) (b), 45.61 (2) (c) (intro.), 45.61 (2) (c) 3., 45.61 (2) (e), 45.61 (5) (b), 230.212 and 322.120 (3) (a) 2.; to renumber and amend 45.61 (5) (a); to amend 16.53 (1) (d) 1., 45.61 (2) (a), 45.61 (2) (c) 1., 45.61 (2) (c) 2., 45.61 (2) (d), 45.61 (3), 45.61 (4) (a) and 230.05 (7); and to create 16.53 (1) (d) 5. and 230.212 of the statutes;  Relating to: employment of direct-care employees by veterans homes, eligibility for burial in veterans cemeteries, and elements of sexual assault under the Wisconsin Code of Military Justice. (FE)",0
AB1080,2023_2024,RS,"An Act to repeal 943.13 (1m) (c) 5.; to amend 175.60 (2g) (a), 175.60 (5) (a) 6., 938.34 (14q), 938.78 (3), 939.632 (1) (e) 3., 941.235 (1), 943.13 (1m) (c) 4., 943.13 (2) (bm) 2. am., 968.255 (1) (a) 2. and 973.137 (1); and to create 941.236 of the statutes;  Relating to: prohibiting possessing a firearm on college and university campuses and providing a penalty.",0
AB1081,2023_2024,RS,An Act to amend 36.11 (16) of the statutes;  Relating to: commencement of the fall semester at University of Wisconsin System institutions.,0
AB1082,2023_2024,RS,An Act to create 71.98 (10) of the statutes;  Relating to: adopting the federal student loan forgiveness tax exclusion for state tax purposes. (FE),0
AB1083,2023_2024,RS,An Act to amend 79.05 (2) (c); and to create 66.0602 (1) (ai) and 66.0602 (3) (e) 10. of the statutes;  Relating to: a levy limit exception for certain shared emergency services expenditures. (FE),0
AB1084,2023_2024,RS,"An Act to amend 938.067 (3), 938.19 (1) (d) 7., 938.20 (7) (b) and 938.205 (1) (intro.) of the statutes;  Relating to: determining whether to hold or release a juvenile from custody.",0
AB1085,2023_2024,RS,An Act to create 90.21 (5m) of the statutes;  Relating to: providing grants for double-fencing of farm-raised white-tailed deer. (FE),0
AB1086,2023_2024,RS,"An Act  Relating to: funding for supplemental payments to hospitals with avoidable patient days under the Medical Assistance program, for enhanced nursing home reimbursement rates under the Medical Assistance program for residents with bariatric and extensive wound care needs, and for the complex patient pilot program. (FE)",0
AB1087,2023_2024,RS,An Act to create 49.45 (3n) and 49.45 (6r) of the statutes;  Relating to: supplemental payments to hospitals with avoidable patient days and an enhanced rate to nursing homes for bariatric and extensive wound care under the Medical Assistance program. (FE),0
AB1088,2023_2024,RS,"An Act to renumber and amend 50.06 (1); to amend 50.06 (2) (b), 50.06 (2) (c), 50.06 (5) (a) (intro.), 50.06 (5) (b), 50.06 (6) and 50.06 (7); and to create 50.06 (1) (b), 50.06 (5) (am) and 50.06 (8) of the statutes;  Relating to: consent to admissions to certain health care facilities by patient representatives, allocation of nursing beds for patients with certain complex needs, and a complex patient pilot program. (FE)",0
AB1089,2023_2024,RS,"An Act to renumber and amend 77.60 (1) (a) and 77.60 (1) (b); to amend 70.38 (1m), 71.03 (7) (intro.), 71.24 (7) (a), 71.44 (3) (a), 71.775 (4) (bm) 1., 71.775 (4) (bm) 2., 71.775 (4) (em), 71.82 (1), 71.82 (2) (b), 71.82 (2) (d), 71.84 (1), 71.84 (2) (a), 71.84 (2) (b), 71.84 (2) (c), 71.90 (1), 71.91 (6) (e) 3., 71.91 (6) (f) 5., 73.03 (6), 76.075, 76.13 (2), 76.13 (2a), 76.13 (3), 76.22 (2), 76.28 (4) (a), 76.28 (4) (b), 76.28 (11), 76.39 (4) (d), 76.48 (5), 77.59 (6) (c), 77.96 (5), 78.68 (1), 139.25 (1), 139.44 (9), 168.12 (6) (c), 168.12 (6) (d) 2., 168.12 (6) (e) 1. and 168.12 (6) (e) 3.; and to create 77.60 (1) (b) 2. of the statutes;  Relating to: interest rates on late, nondelinquent taxes and on overpayments. (FE)",0
AB1090,2023_2024,RS,An Act to create 20.933 of the statutes;  Relating to: prohibiting state contracting with certain business entities and providing a penalty. (FE),0
AB1091,2023_2024,RS,"An Act to renumber and amend 29.193 (3m); to amend 29.559 (1) (b); and to create 29.193 (3g), 29.193 (3m) (b) and 29.563 (14) (c) 9. of the statutes;  Relating to: a fishing license for a child with a disability. (FE)",0
AB1092,2023_2024,RS,An Act to amend 118.19 (14) (b) (intro.) of the statutes;  Relating to: requirements for an initial license to teach grades kindergarten to five.,0
AB1093,2023_2024,RS,"An Act to renumber 77.81 (1) and 77.83 (1m); to amend 77.83 (2) (c); and to create 20.395 (1) (mr), 77.81 (1c), 77.81 (3m), 77.81 (5g), 77.81 (7), 77.81 (8), 77.83 (1m) (b), 77.83 (2) (d) and 85.65 of the statutes;  Relating to:  vehicle access to roads and trails on open managed forest land, granting rule-making authority, and making an appropriation. (FE)",0
AB1094,2023_2024,RS,An Act to create 234.665 of the statutes;  Relating to: a workforce home loan program. (FE),0
AB1095,2023_2024,RS,An Act  Relating to: revising various provisions of the statutes for the purpose of making corrections and reconciling conflicts (Correction Bill).,0
AB1096,2023_2024,RS,"An Act to amend 15.137 (1) (a) 2. of the statutes;  Relating to: agricultural producer security council membership (suggested as remedial legislation by the Department of Agriculture, Trade and Consumer Protection).",0
AB1097,2023_2024,RS,An Act to amend 302.01 (13) of the statutes;  Relating to: renaming Lincoln County Correctional Institution Lincoln Correctional Institution (suggested as remedial legislation by the Department of Corrections).,0
AB1098,2023_2024,RS,"An Act to amend 40.05 (1) (b) 1a., 40.23 (1) (bm) and 40.63 (7) of the statutes;  Relating to: contributions by protective occupation participants and separation from service for retirement benefits under the Wisconsin Retirement System (suggested as remedial legislation by the Department of Employee Trust Funds).",0
AB1099,2023_2024,RS,"An Act to repeal 422.402 and 422.421 (8); to renumber and amend 140.17; to amend 140.02 (1) (e), 140.02 (2) (a), 140.02 (3), 140.02 (4) (b), 140.02 (6) (a), 428.202 (2) (d) 1. and 551.406 (3) (a) 2.; and to create 140.17 (2m) and (3) of the statutes;  Relating to: updating an obsolete reference to the National Association of Securities Dealers, Inc.; eliminating an obsolete provision in the Wisconsin Consumer Act; updating a cross-reference to a federal law definition of high-cost mortgage; information included on a notary public's stamp and clarifying terminology and removing statutory duplication relating to notaries public (suggested as remedial legislation by the Department of Financial Institutions).",0
AB1100,2023_2024,RS,"An Act to repeal 46.283 (6) (b) 4.; and to amend 46.283 (6) (b) 5., 51.05 (2), 251.06 (1) (c) 1. and 251.06 (1) (c) 3. c. of the statutes;  Relating to: degree requirements for certain local health officers; admissions authorized by counties to mental health institutes; and eliminating references to defunct regional long-term care advisory committees (suggested as remedial legislation by the Department of Health Services).",0
AB1101,2023_2024,RS,An Act to amend 165.75 (1) (b) of the statutes;  Relating to: the Wisconsin State Crime Laboratories division administrator (suggested as remedial legislation by the Department of Justice).,0
AB1102,2023_2024,RS,"An Act to amend 280.15 (2m) (e), 280.15 (2m) (f) 1m. a. and 280.15 (2m) (f) 2m. a. of the statutes;  Relating to: administration of well drilling, heat exchange drilling, and pump installing examinations (suggested as remedial legislation by the Department of Natural Resources).",0
AB1103,2023_2024,RS,An Act to repeal 118.19 (2); and to amend 115.28 (7) (a) and 115.341 (1) of the statutes;  Relating to: requirements for school breakfast reimbursement and repealing a teaching license requirement (suggested as remedial legislation by the Department of Public Instruction).,0
AB1105,2023_2024,RS,An Act to amend 221.0802 of the statutes;  Relating to: eliminating an obsolete provision relating to the state treasurer (suggested as remedial legislation by the Office of the State Treasurer).,0
AB1106,2023_2024,RS,An Act to create 15.437 and 79.03 of the statutes;  Relating to: establishing a Shared Revenue Advisory Council. (FE),0
AB1107,2023_2024,RS,"An Act to repeal 118.019 (2) (a) 10. and 118.019 (2) (a) 11.; to renumber and amend 118.019 (1m) (b), 118.019 (2d) and 118.019 (3); to amend 115.29 (7), 118.019 (1m) (a), 118.019 (2) (a) 1. and 2., 118.019 (2) (a) 5., 118.019 (2) (c), 118.019 (2) (e), 118.019 (4), 118.019 (5) and 146.89 (3r) (e); to repeal and recreate 118.019 (1), 118.019 (2) (intro.) and 118.019 (2m); and to create 118.019 (1m) (b) 1. and 3., 118.019 (2) (a) 3., 3m. and 4., 118.019 (2) (a) 6. and 118.019 (2r) of the statutes;  Relating to: human growth and development instruction. (FE)",0
AB1108,2023_2024,RS,"An Act to renumber and amend 117.01; to amend 16.967 (6) (a); and to create 16.967 (6) (c), 70.09 (2) (e), 115.28 (12), 117.01 (2) and 236.12 (2) (ar) of the statutes;  Relating to:  school district boundary adjustments for lots in newly created subdivisions and requiring school district boundary mapping that is compatible with the statewide digital map. (FE)",0
AB1109,2023_2024,RS,An Act to create 20.435 (5) (em) and 46.234 (9) of the statutes;  Relating to: supporting recovery residences and making an appropriation. (FE),0
AB1110,2023_2024,RS,An Act to repeal 939.74 (2d) (c) and 939.74 (2d) (e); and to create 939.74 (2d) (b) of the statutes;  Relating to: time limitations for prosecuting a felony or related crime based on a DNA profile.,0
AB1111,2023_2024,RS,An Act to create 103.08 of the statutes;  Relating to: informational posters regarding veterans benefits. (FE),0
AB1112,2023_2024,RS,"An Act to create 15.04 (4), 15.105 (25), 15.107 (20), 16.02, 20.923 (6) (ak) and 230.08 (2) (ym) of the statutes;  Relating to: creating the Council for Equity and Inclusion and the Office for Equity and Inclusion and making an appropriation. (FE)",0
AB1113,2023_2024,RS,An Act to create 302.085 of the statutes;  Relating to: treatment of person in labor and postpartum person in prison and jail. (FE),0
AB1114,2023_2024,RS,"An Act to renumber 16.754 (1) (a) and 16.754 (2); to amend 16.72 (2) (c), 16.754 (title), 16.754 (2) (title) and 16.754 (3) (intro.); and to create 16.754 (1) (am), 16.754 (2) (a), 16.754 (2m) and 66.0145 of the statutes;  Relating to: state procurement of products and services from businesses located in this state and setting a goal for local governments to purchase a certain percentage of products and services from businesses located in this state. (FE)",0
AB1115,2023_2024,RS,An Act to create 86.19 (1g) (em) of the statutes;  Relating to: directional signs for the Chippewa Valley Veterans Tribute in Eau Claire County. (FE),0
AB1116,2023_2024,RS,An Act to create 16.55 of the statutes;  Relating to: payments to individuals holding over in executive positions.,0
AB1117,2023_2024,RS,An Act to create 283.56 of the statutes;  Relating to: requiring fencing and signage at retention ponds.,0
AB1118,2023_2024,RS,An Act to create 283.33 (8m) of the statutes;  Relating to: safety requirements for storm water retention ponds and granting rule-making authority.,0
AB1119,2023_2024,RS,An Act to amend 227.139 (4) (b); and to create 227.139 (4) (am) of the statutes;  Relating to: creating an exemption to certain requirements for rules promulgated by the Department of Natural Resources relating to groundwater protection standards for PFAS.,0
AB1120,2023_2024,RS,An Act to create 20.192 (1) (c) and 238.24 of the statutes;  Relating to: grants to small- or medium-sized manufacturers for the purchase of advanced manufacturing technology hardware and software and making an appropriation. (FE),0
AB1121,2023_2024,RS,An Act to create 101.1115 of the statutes;  Relating to: requiring periodic inspections of parking structures.,0
AB1122,2023_2024,RS,"An Act to create 20.370 (6) (cs), 281.73 and 281.74 of the statutes;  Relating to: grants for testing privately owned wells and providing education, providing an exemption from emergency rule procedures, granting rule-making authority, and making an appropriation. (FE)",0
AB1123,2023_2024,RS,An Act to create 20.255 (3) (fb) and 115.412 of the statutes;  Relating to: grants for fine arts teacher mentorship and making an appropriation. (FE),0
AB1124,2023_2024,RS,"An Act to amend 71.05 (6) (a) 15., 71.10 (4) (i), 71.21 (4) (a), 71.26 (2) (a) 4., 71.30 (3) (f), 71.34 (1k) (g), 71.45 (2) (a) 10. and 71.49 (1) (f); and to create 20.835 (2) (dp), 71.07 (8s), 71.28 (8s), 71.47 (8s) and 93.521 of the statutes;  Relating to: income tax credits for beginning farmers and owners of farm assets and making an appropriation. (FE)",0
AB1125,2023_2024,RS,"An Act to amend 71.05 (6) (a) 15., 71.10 (4) (i), 71.21 (4) (a), 71.26 (2) (a) 4., 71.30 (3) (f), 71.34 (1k) (g), 71.45 (2) (a) 10. and 71.49 (1) (f); and to create 13.94 (1) (zm), 15.448, 20.835 (2) (bm), 41.152, 71.07 (5f), 71.07 (5h), 71.10 (4) (fs), 71.10 (4) (ft), 71.28 (5f), 71.28 (5h), 71.30 (3) (epr), 71.30 (3) (eps), 71.47 (5f), 71.47 (5h), 71.49 (1) (epr) and 71.49 (1) (eps) of the statutes;  Relating to: creating a tax credit for expenses related to film production services and for capital investments made by a film production company, making an appropriation, and granting rule-making authority. (FE)",0
AB1126,2023_2024,RS,An Act to create 70.11 (38v) of the statutes;  Relating to: a property tax exemption for the Wisconsin Housing and Economic Development Authority headquarters. (FE),0
AB1127,2023_2024,RS,An Act to amend 20.923 (15) (b) and 234.02 (3) of the statutes;  Relating to: increasing the limit on compensation of the executive director and staff of WHEDA. (FE),0
AB1128,2023_2024,RS,An Act to amend 15.405 (17) of the statutes;  Relating to: the membership of the Cosmetology Examining Board.,0
AB1129,2023_2024,RS,"An Act to amend 40.51 (8), 40.51 (8m), 66.0137 (4), 120.13 (2) (g) and 185.983 (1) (intro.); and to create 609.713 and 632.87 (7) of the statutes;  Relating to: compensation of qualified treatment trainees under health insurance policies and plans.",0
AB1130,2023_2024,RS,An Act to create 632.895 (17) (b) 3. of the statutes;  Relating to: requiring coverage of the dispensing of an extended supply of contraceptives.,0
AB1131,2023_2024,RS,An Act to renumber 303.065 (5) (a); to amend 303.065 (5) (intro.); and to create 303.065 (5) (ad) to (ap) of the statutes;  Relating to: withholdings from the salary or wages of an employed inmate.,0
AB1132,2023_2024,RS,An Act to amend 343.301 (1g) (a) 2. a. of the statutes;  Relating to: restricting a person's operating privilege to vehicles equipped with an ignition interlock device. (FE),0
AB1133,2023_2024,RS,An Act to amend 23.33 (1) (ng) 1. a. and 23.33 (1) (ng) 2. a. of the statutes;  Relating to: the weight limit for utility terrain vehicles.,0
AB1134,2023_2024,RS,An Act to create 146.901 of the statutes;  Relating to: prescription drug cost reporting by manufacturers and providing a penalty.,0
AB1135,2023_2024,RS,"An Act to create 100.535 of the statutes;  Relating to: suspending remote access to motor vehicles upon request from survivors of domestic abuse, human trafficking, and related acts.",0
AB1136,2023_2024,RS,"An Act to amend 71.05 (6) (b) 4. (intro.), 71.05 (6) (b) 54. (intro.) and 71.83 (1) (a) 6.; and to create 71.05 (1) (ad) of the statutes;  Relating to: tax exemption for certain retirement benefits received from the Wisconsin Retirement System. (FE)",0
AB1137,2023_2024,RS,An Act  Relating to: feasibility study concerning the establishment of a down payment assistance grant program. (FE),0
AB1138,2023_2024,RS,"An Act to amend 20.144 (1) (g); and to create 20.144 (1) (c), 20.144 (1) (cd) and 224.56 of the statutes;  Relating to: a retirement plan marketplace, granting rule-making authority, and making an appropriation. (FE)",0
AB1139,2023_2024,RS,"An Act to create 15.915 (3), 20.290 and 36.70 of the statutes;  Relating to: creating a Civic Information Consortium Board and a grant program administered by a nonprofit corporation to support local journalism and media projects and making an appropriation. (FE)",0
AB1140,2023_2024,RS,An Act to create 71.07 (11) and 71.10 (4) (dm) of the statutes;  Relating to: a tax credit for local newspaper subscriptions. (FE),0
AB1141,2023_2024,RS,An Act to create 20.285 (1) (cm) and 36.25 (56) of the statutes;  Relating to: creating a journalism fellowship program in the University of Wisconsin System and making an appropriation. (FE),0
AB1142,2023_2024,RS,"An Act to create 20.235 (1) (fx), 20.437 (1) (ch), 36.27 (3g), 38.24 (5m), 39.52 and 48.543 of the statutes;  Relating to: University of Wisconsin System and technical college tuition remissions for and grants to support foster care and other out-of-home care placement students and making an appropriation. (FE)",0
AB1143,2023_2024,RS,"An Act to amend 20.144 (1) (g), 25.17 (3) (a), 69.14 (1) (a) and 69.22 (6); and to create 20.144 (5) (title), 20.144 (5) (a), 20.144 (5) (c), 20.144 (5) (j), 20.144 (5) (q), 25.14 (1) (a) 20., 25.17 (1) (aL), 25.18 (1) (q), 25.32, 69.20 (3) (b) 6., 69.20 (3) (i), 71.05 (6) (b) 57., 71.78 (4) (w) and 224.58 of the statutes;  Relating to: creating a baby bond program and baby bond fund, granting rule-making authority, and making an appropriation. (FE)",0
