bill_number,session_year,session_type,action_date,action,order
HR44,2023,RS,2023-02-15,introduced in House,1
HR44,2023,RS,2023-02-15,to Committee on Committees (H),2
HR44,2023,RS,2023-03-02,taken from Committee on Committees (H),3
HR44,2023,RS,2023-03-02,to House Floor,4
HR44,2023,RS,2023-03-02,adopted by voice vote,5
SB136,2023,RS,2023-02-15,introduced in Senate,1
SB136,2023,RS,2023-02-15,to Committee on Committees (S),2
SB136,2023,RS,2023-02-17,"to Veterans, Military Affairs, & Public Protection (S)",3
SB137,2023,RS,2023-02-15,introduced in Senate,1
SB137,2023,RS,2023-02-15,to Committee on Committees (S),2
SB137,2023,RS,2023-03-01,to Judiciary (S),3
SB138,2023,RS,2023-02-15,introduced in Senate,1
SB138,2023,RS,2023-02-15,to Committee on Committees (S),2
SB138,2023,RS,2023-02-17,to Education (S),3
SB138,2023,RS,2023-03-02,"reported favorably, 1st reading, to Calendar",4
SB138,2023,RS,2023-03-03,"2nd reading, to Rules",5
SB138,2023,RS,2023-03-07,"posted for passage in the Regular Orders of the Day for Wednesday, March 08, 2023",6
SB138,2023,RS,2023-03-08,"3rd reading, passed 36 -0",7
SB138,2023,RS,2023-03-08,received in House,8
SB138,2023,RS,2023-03-08,to Committee on Committees (H),9
SB138,2023,RS,2023-03-10,to Education (H),10
SB139,2023,RS,2023-02-15,introduced in Senate,1
SB139,2023,RS,2023-02-15,to Committee on Committees (S),2
SB139,2023,RS,2023-02-17,to Health Services (S),3
SB140,2023,RS,2023-02-15,introduced in Senate,1
SB140,2023,RS,2023-02-15,to Committee on Committees (S),2
SB140,2023,RS,2023-02-17,to State & Local Government (S),3
SB141,2023,RS,2023-02-15,introduced in Senate,1
SB141,2023,RS,2023-02-15,to Committee on Committees (S),2
SB141,2023,RS,2023-02-17,to State & Local Government (S),3
SB141,2023,RS,2023-03-01,"reported favorably, 1st reading, to Consent Calendar",4
SB141,2023,RS,2023-03-02,"2nd reading, to Rules",5
SB141,2023,RS,2023-03-03,"posted for passage in the Consent Orders of the Day for Tuesday, March 07, 2023",6
SB141,2023,RS,2023-03-07,"3rd reading, passed 35-2",7
SB141,2023,RS,2023-03-07,received in House,8
SB141,2023,RS,2023-03-07,to Committee on Committees (H),9
SB141,2023,RS,2023-03-09,to Local Government (H),10
SB141,2023,RS,2023-03-10,taken from Local Government (H),11
SB141,2023,RS,2023-03-10,1st reading,12
SB141,2023,RS,2023-03-10,returned to Local Government (H),13
SB141,2023,RS,2023-03-13,taken from Local Government (H),14
SB141,2023,RS,2023-03-13,2nd reading,15
SB141,2023,RS,2023-03-13,returned to Local Government (H),16
SB141,2023,RS,2023-03-15,"reported favorably, to Rules with Committee Substitute (1) and Committee Amendment (1-title)",17
SB141,2023,RS,2023-03-15,taken from Rules,18
SB141,2023,RS,2023-03-15,placed in the Orders of the Day,19
SB141,2023,RS,2023-03-16,"3rd reading, passed 83-8 with Committee Substitute (1) and  Committee Amendment (1-title)",20
SB141,2023,RS,2023-03-16,received in Senate,21
SB141,2023,RS,2023-03-16,to Rules (S),22
SB141,2023,RS,2023-03-16,posted for passage for concurrence in House Committee Substitute (1) and Committee Amendment (1-title),23
SB141,2023,RS,2023-03-16,Senate concurred in House Committee Substitute (1) and  Committee Amendment (1-title),24
SB141,2023,RS,2023-03-16,passed 33-0-3,25
SB141,2023,RS,2023-03-16,"enrolled, signed by President of the Senate",26
SB141,2023,RS,2023-03-16,"enrolled, signed by Speaker of the House",27
SB141,2023,RS,2023-03-16,delivered to Governor,28
SB141,2023,RS,2023-03-28,filed without Governor's signature with the Secretary of State,29
SB141,2023,RS,2023-03-29,became law without Governor's Signature   (Acts Ch. 128),30
SB142,2023,RS,2023-02-15,introduced in Senate,1
SB142,2023,RS,2023-02-15,to Committee on Committees (S),2
SB142,2023,RS,2023-02-17,to Judiciary (S),3
SB143,2023,RS,2023-02-15,introduced in Senate,1
SB143,2023,RS,2023-02-15,to Committee on Committees (S),2
SB143,2023,RS,2023-02-17,to Families & Children (S),3
SB144,2023,RS,2023-02-15,introduced in Senate,1
SB144,2023,RS,2023-02-15,to Committee on Committees (S),2
SB144,2023,RS,2023-02-17,"to Economic Development, Tourism, & Labor (S)",3
SB144,2023,RS,2023-02-23,"reported favorably, 1st reading, to Calendar with Committee Substitute (1)",4
SB144,2023,RS,2023-02-24,"2nd reading, to Rules",5
SB144,2023,RS,2023-02-28,"posted for passage in the Regular Orders of the Day for Thursday, March 02, 2023",6
SB144,2023,RS,2023-03-02,"3rd reading, passed 33-0 with Committee Substitute (1)",7
SB144,2023,RS,2023-03-03,received in House,8
SB144,2023,RS,2023-03-03,to Committee on Committees (H),9
SB144,2023,RS,2023-03-07,to Tourism & Outdoor Recreation (H),10
SB144,2023,RS,2023-03-09,"reported favorably, 1st reading, to Calendar",11
SB144,2023,RS,2023-03-10,"2nd reading, to Rules",12
SB144,2023,RS,2023-03-10,"posted for passage in the Regular Orders of the Day for Monday, March 13, 2023",13
SB144,2023,RS,2023-03-13,"3rd reading, passed 97-0",14
SB144,2023,RS,2023-03-14,received in Senate,15
SB144,2023,RS,2023-03-14,"enrolled, signed by President of the Senate",16
SB144,2023,RS,2023-03-14,"enrolled, signed by Speaker of the House",17
SB144,2023,RS,2023-03-14,delivered to Governor,18
SB144,2023,RS,2023-03-17,signed by Governor (Acts Ch. 13),19
SB145,2023,RS,2023-02-15,introduced in Senate,1
SB145,2023,RS,2023-02-15,to Committee on Committees (S),2
SB145,2023,RS,2023-02-17,to Education (S),3
SB145,2023,RS,2023-03-02,"reported favorably, 1st reading, to Calendar",4
SB145,2023,RS,2023-03-03,"2nd reading, to Rules",5
SB145,2023,RS,2023-03-07,"posted for passage in the Regular Orders of the Day for Wednesday, March 08, 2023",6
SB145,2023,RS,2023-03-08,"3rd reading, passed 35 -0",7
SB145,2023,RS,2023-03-08,received in House,8
SB145,2023,RS,2023-03-08,to Committee on Committees (H),9
SB145,2023,RS,2023-03-10,to Education (H),10
SB145,2023,RS,2023-03-14,"reported favorably, 1st reading, to Calendar with Committee Substitute (1)",11
SB145,2023,RS,2023-03-15,"2nd reading, to Rules",12
SB145,2023,RS,2023-03-16,taken from Rules,13
SB145,2023,RS,2023-03-16,placed in the Orders of the Day,14
SB145,2023,RS,2023-03-16,"3rd reading, passed 80-17 with Committee Substitute (1)",15
SB145,2023,RS,2023-03-16,received in Senate,16
SB145,2023,RS,2023-03-16,to Rules (S),17
SB145,2023,RS,2023-03-16,posted for passage for concurrence in House Committee Substitute (1),18
SB145,2023,RS,2023-03-16,Senate concurred in House Committee Substitute (1),19
SB145,2023,RS,2023-03-16,passed 37-0,20
SB145,2023,RS,2023-03-16,"enrolled, signed by President of the Senate",21
SB145,2023,RS,2023-03-16,"enrolled, signed by Speaker of the House",22
SB145,2023,RS,2023-03-16,delivered to Governor,23
SB145,2023,RS,2023-03-24,signed by Governor (Acts Ch. 93),24
SB146,2023,RS,2023-02-15,introduced in Senate,1
SB146,2023,RS,2023-02-15,to Committee on Committees (S),2
SB146,2023,RS,2023-02-17,to Health Services (S),3
SB147,2023,RS,2023-02-15,introduced in Senate,1
SB147,2023,RS,2023-02-15,to Committee on Committees (S),2
SB147,2023,RS,2023-02-17,to Appropriations & Revenue (S),3
SB148,2023,RS,2023-02-15,introduced in Senate,1
SB148,2023,RS,2023-02-15,to Committee on Committees (S),2
SB148,2023,RS,2023-02-17,to State & Local Government (S),3
SB148,2023,RS,2023-02-22,floor amendment (1) filed,4
SB148,2023,RS,2023-03-08,"reported favorably, 1st reading, to Calendar with Committee Substitute (1) and Committee Amendment (1-title)",5
SB148,2023,RS,2023-03-09,"2nd reading, to Rules",6
SB148,2023,RS,2023-03-09,floor amendment (2) filed to Committee Substitute,7
SB148,2023,RS,2023-03-09,"posted for passage in the Regular Orders of the Day for Friday, March 10, 2023",8
SB148,2023,RS,2023-03-10,3rd reading,9
SB148,2023,RS,2023-03-10,floor amendment withdrawn Floor Amendments (1) and (2),10
SB148,2023,RS,2023-03-10,passed 34 -0 with Committee Substitute (1) and  Committee Amendment (1-title),11
SB148,2023,RS,2023-03-13,received in House,12
SB148,2023,RS,2023-03-13,to Committee on Committees (H),13
SB148,2023,RS,2023-03-14,taken from Committee on Committees (H),14
SB148,2023,RS,2023-03-14,1st reading,15
SB148,2023,RS,2023-03-14,returned to Committee on Committees (H),16
SB148,2023,RS,2023-03-15,taken from Committee on Committees (H),17
SB148,2023,RS,2023-03-15,2nd reading,18
SB148,2023,RS,2023-03-15,returned to Committee on Committees (H),19
SB149,2023,RS,2023-02-15,introduced in Senate,1
SB149,2023,RS,2023-02-15,to Committee on Committees (S),2
SB149,2023,RS,2023-02-17,to Banking & Insurance (S),3
SB151,2023,RS,2023-02-15,introduced in Senate,1
SB151,2023,RS,2023-02-15,to Committee on Committees (S),2
SB151,2023,RS,2023-02-17,to Health Services (S),3
SJR89,2023,RS,2023-02-15,introduced in Senate,1
SJR89,2023,RS,2023-02-15,to Committee on Committees (S),2
SJR89,2023,RS,2023-02-17,to Transportation (S),3
SR88,2023,RS,2023-02-15,introduced in Senate,1
SR88,2023,RS,2023-02-15,to Committee on Committees (S),2
SR88,2023,RS,2023-02-17,to Senate Floor,3
SR88,2023,RS,2023-03-30,adopted,4
SR90,2023,RS,2023-02-15,introduced in Senate,1
SR90,2023,RS,2023-02-15,to Committee on Committees (S),2
SR90,2023,RS,2023-02-17,to Senate Floor,3
SR90,2023,RS,2023-02-28,adopted by voice vote,4
HB253,2023,RS,2023-02-14,introduced in House,1
HB253,2023,RS,2023-02-14,to Committee on Committees (H),2
HB254,2023,RS,2023-02-14,introduced in House,1
HB254,2023,RS,2023-02-14,to Committee on Committees (H),2
HB255,2023,RS,2023-02-14,introduced in House,1
HB255,2023,RS,2023-02-14,to Committee on Committees (H),2
HB257,2023,RS,2023-02-14,introduced in House,1
HB257,2023,RS,2023-02-14,to Committee on Committees (H),2
HB257,2023,RS,2023-02-16,to Appropriations & Revenue (H),3
HB257,2023,RS,2023-02-28,"reported favorably, 1st reading, to Calendar with Committee Substitute (1) and Committee Amendment (1-title)",4
HB257,2023,RS,2023-03-01,"2nd reading, to Rules",5
HB257,2023,RS,2023-03-01,"posted for passage in the Regular Orders of the Day for Thursday, March 02, 2023",6
HB257,2023,RS,2023-03-02,"3rd reading, passed 94-0 with Committee Substitute (1) and  Committee Amendment (1-title)",7
HB257,2023,RS,2023-03-03,received in Senate,8
HB257,2023,RS,2023-03-03,to Committee on Committees (S),9
HB257,2023,RS,2023-03-07,to Appropriations & Revenue (S),10
HB258,2023,RS,2023-02-14,introduced in House,1
HB258,2023,RS,2023-02-14,to Committee on Committees (H),2
HB258,2023,RS,2023-02-16,to Appropriations & Revenue (H),3
HB258,2023,RS,2023-02-21,"reported favorably, 1st reading, to Calendar",4
HB258,2023,RS,2023-02-22,"2nd reading, to Rules",5
HB258,2023,RS,2023-02-24,"posted for passage in the Regular Orders of the Day for Tuesday, February 28, 2023",6
HB258,2023,RS,2023-03-01,"3rd reading, passed 93-0",7
HB258,2023,RS,2023-03-02,received in Senate,8
HB258,2023,RS,2023-03-02,to Committee on Committees (S),9
HB258,2023,RS,2023-03-07,to Appropriations & Revenue (S),10
HB259,2023,RS,2023-02-14,introduced in House,1
HB259,2023,RS,2023-02-14,to Committee on Committees (H),2
HB259,2023,RS,2023-02-16,to Appropriations & Revenue (H),3
HB259,2023,RS,2023-02-21,"reported favorably, 1st reading, to Calendar",4
HB259,2023,RS,2023-02-22,"2nd reading, to Rules",5
HB259,2023,RS,2023-02-22,"posted for passage in the Regular Orders of the Day for Thursday, February 23, 2023",6
HB259,2023,RS,2023-02-23,"3rd reading, passed 84-15",7
HB259,2023,RS,2023-02-24,received in Senate,8
HB259,2023,RS,2023-02-24,to Committee on Committees (S),9
HB259,2023,RS,2023-03-02,to Appropriations & Revenue (S),10
HB260,2023,RS,2023-02-14,introduced in House,1
HB260,2023,RS,2023-02-14,to Committee on Committees (H),2
HB261,2023,RS,2023-02-14,introduced in House,1
HB261,2023,RS,2023-02-14,to Committee on Committees (H),2
HB261,2023,RS,2023-02-24,to Health Services (H),3
HB262,2023,RS,2023-02-14,introduced in House,1
HB262,2023,RS,2023-02-14,to Committee on Committees (H),2
HB262,2023,RS,2023-02-23,to Judiciary (H),3
HB262,2023,RS,2023-03-01,"reported favorably, 1st reading, to Calendar with Committee Substitute (1) and Committee Amendment (1-title)",4
HB262,2023,RS,2023-03-01,floor amendment (1) filed to Committee Substitute,5
HB262,2023,RS,2023-03-02,"2nd reading, to Rules",6
HB262,2023,RS,2023-03-02,"posted for passage in the Regular Orders of the Day for Friday, March 03, 2023",7
HB262,2023,RS,2023-03-07,"3rd reading, passed 89-5 with Committee Substitute (1),  Floor Amendment (1) and  Committee Amendment (1-title)",8
HB262,2023,RS,2023-03-08,received in Senate,9
HB262,2023,RS,2023-03-08,to Committee on Committees (S),10
HB262,2023,RS,2023-03-10,to Judiciary (S),11
HB262,2023,RS,2023-03-14,taken from Judiciary (S),12
HB262,2023,RS,2023-03-14,1st reading,13
HB262,2023,RS,2023-03-14,returned to Judiciary (S),14
HB262,2023,RS,2023-03-15,taken from Judiciary (S),15
HB262,2023,RS,2023-03-15,2nd reading,16
HB262,2023,RS,2023-03-15,returned to Judiciary (S),17
HB262,2023,RS,2023-03-16,"reported favorably, to Rules",18
HB262,2023,RS,2023-03-16,"posted for passage in the Regular Orders of the Day for Thursday, March 16, 2023",19
HB262,2023,RS,2023-03-16,"3rd reading, passed 35-2",20
HB262,2023,RS,2023-03-16,received in House,21
HB262,2023,RS,2023-03-16,"enrolled, signed by Speaker of the House",22
HB262,2023,RS,2023-03-16,"enrolled, signed by President of the Senate",23
HB262,2023,RS,2023-03-16,delivered to Governor,24
HB262,2023,RS,2023-03-27,signed by Governor  (Acts Ch. 111),25
HB263,2023,RS,2023-02-14,introduced in House,1
HB263,2023,RS,2023-02-14,to Committee on Committees (H),2
HB264,2023,RS,2023-02-14,introduced in House,1
HB264,2023,RS,2023-02-14,to Committee on Committees (H),2
HB264,2023,RS,2023-02-16,to Small Business & Information Technology (H),3
HB264,2023,RS,2023-02-22,"reported favorably, 1st reading, to Calendar with Committee Substitute (1)",4
HB264,2023,RS,2023-02-23,"2nd reading, to Rules",5
HB264,2023,RS,2023-02-24,"posted for passage in the Regular Orders of the Day for Tuesday, February 28, 2023",6
HB264,2023,RS,2023-02-28,"3rd reading, passed 96-0 with Committee Substitute (1)",7
HB264,2023,RS,2023-03-01,received in Senate,8
HB264,2023,RS,2023-03-01,to Committee on Committees (S),9
HB264,2023,RS,2023-03-03,"to Economic Development, Tourism, & Labor (S)",10
HB264,2023,RS,2023-03-09,"reported favorably, 1st reading, to Consent Calendar with Committee Substitute (1)",11
HB264,2023,RS,2023-03-09,floor amendment (1) filed to Committee Substitute,12
HB264,2023,RS,2023-03-10,"2nd reading, to Rules as a consent bill",13
HB264,2023,RS,2023-03-10,"posted for passage in the Regular Orders of the Day for Monday, March 13, 2023",14
HB264,2023,RS,2023-03-13,"3rd reading, passed 37 -0  with Committee Substitute (1) and  Floor Amendment (1)",15
HB264,2023,RS,2023-03-13,received in House,16
HB264,2023,RS,2023-03-13,to Rules (H),17
HB264,2023,RS,2023-03-14,posted for passage for concurrence in Senate Committee Substitute (1) and  Floor Amendment (1),18
HB264,2023,RS,2023-03-16,House concurred in Senate Committee Substitute (1) and  Floor Amendment (1),19
HB264,2023,RS,2023-03-16,passed 97-0,20
HB264,2023,RS,2023-03-16,"enrolled, signed by Speaker of the House",21
HB264,2023,RS,2023-03-16,"enrolled, signed by President of the Senate",22
HB264,2023,RS,2023-03-16,delivered to Governor,23
HB264,2023,RS,2023-03-27,filed without Governor's signature with the Secretary of State,24
HB264,2023,RS,2023-03-29,became law without Governor's Signature   (Acts Ch. 122),25
HB265,2023,RS,2023-02-14,introduced in House,1
HB265,2023,RS,2023-02-14,to Committee on Committees (H),2
HB266,2023,RS,2023-02-14,introduced in House,1
HB266,2023,RS,2023-02-14,to Committee on Committees (H),2
HB267,2023,RS,2023-02-14,introduced in House,1
HB267,2023,RS,2023-02-14,to Committee on Committees (H),2
HB268,2023,RS,2023-02-14,introduced in House,1
HB268,2023,RS,2023-02-14,to Committee on Committees (H),2
HB269,2023,RS,2023-02-14,introduced in House,1
HB269,2023,RS,2023-02-14,to Committee on Committees (H),2
HB270,2023,RS,2023-02-14,introduced in House,1
HB270,2023,RS,2023-02-14,to Committee on Committees (H),2
HB270,2023,RS,2023-02-23,to Appropriations & Revenue (H),3
HB271,2023,RS,2023-02-14,introduced in House,1
HB271,2023,RS,2023-02-14,to Committee on Committees (H),2
HB272,2023,RS,2023-02-14,introduced in House,1
HB272,2023,RS,2023-02-14,to Committee on Committees (H),2
HB273,2023,RS,2023-02-14,introduced in House,1
HB273,2023,RS,2023-02-14,to Committee on Committees (H),2
HB273,2023,RS,2023-02-23,to Appropriations & Revenue (H),3
HB274,2023,RS,2023-02-14,introduced in House,1
HB274,2023,RS,2023-02-14,to Committee on Committees (H),2
HB275,2023,RS,2023-02-14,introduced in House,1
HB275,2023,RS,2023-02-14,to Committee on Committees (H),2
HB276,2023,RS,2023-02-14,introduced in House,1
HB276,2023,RS,2023-02-14,to Committee on Committees (H),2
HB277,2023,RS,2023-02-14,introduced in House,1
HB277,2023,RS,2023-02-14,to Committee on Committees (H),2
HB278,2023,RS,2023-02-14,introduced in House,1
HB278,2023,RS,2023-02-14,to Committee on Committees (H),2
HB279,2023,RS,2023-02-14,introduced in House,1
HB279,2023,RS,2023-02-14,to Committee on Committees (H),2
HB280,2023,RS,2023-02-14,introduced in House,1
HB280,2023,RS,2023-02-14,to Committee on Committees (H),2
HB281,2023,RS,2023-02-14,introduced in House,1
HB281,2023,RS,2023-02-14,to Committee on Committees (H),2
HB282,2023,RS,2023-02-14,introduced in House,1
HB282,2023,RS,2023-02-14,to Committee on Committees (H),2
