bill_number,session_year,session_type,title,sponsors,summary,bill_url
HB137,2024,RS,AN ACT relating to assistant county attorneys.,S. Bratcher; DJ Johnson; D. Lewis; W. Williams,Amends KRS 69.300 to remove the residency requirement for assistant county attorneys.,https://apps.legislature.ky.gov/record/24rs/HB137.html
HB138,2024,RS,AN ACT relating to service credit for the Teachers' Retirement System and declaring an emergency.,D. Grossberg; K. Bratcher; A. Camuel; B. Chester-Burton; S. Doan; D. Hale; K. King; D. Lewis; S. Maddox; S. Rawlings; J. Raymond; K. Timoney; J. Tipton,Amend KRS 161.500 to allow members of the Teachers' Retirement System to recover up to 10 unpaid days that were missed to observe religious holidays; include the recovered days in count of days worked for service credit; EMERGENCY.,https://apps.legislature.ky.gov/record/24rs/HB138.html
HB139,2024,RS,AN ACT relating to the KentuckyCYBER Program and making an appropriation therefor.,W. Thomas; M. Imes,"Create new sections of KRS Chapter 164 to establish the Kentucky Cybersecurity (KentuckyCYBER) Program and governing board within the Council on Postsecondary Education; establish the purpose and duties of KentuckyCYBER Governing Board; create the KentuckyCYBER fund, APPROPRIATION.",https://apps.legislature.ky.gov/record/24rs/HB139.html
HCR31,2024,RS,A CONCURRENT RESOLUTION urging local governments to facilitate the creation of long-term recovery groups prior to the occurrence of disasters.,M. Dossett; W. Thomas; J. Blanton; C. Freeland; C. Fugate; R. Heath; M. Imes; J. Justice; D. Lewis; S. Lewis; M. Meredith; T. Smith; W. Williams,Urge local governments to facilitate the creation of long-term recovery groups prior to the occurance of disasters.,https://apps.legislature.ky.gov/record/24rs/HCR31.html
HJR28,2024,RS,A JOINT RESOLUTION directing the Transportation Cabinet to study the cost and benefits of increasing the maximum interstate highway speed limit.,S. Doan,Direct the Transportation Cabinet to conduct a study on the cost and benefits of increasing the maximum interstate highway speed limit.,https://apps.legislature.ky.gov/record/24rs/HJR28.html
HJR29,2024,RS,A JOINT RESOLUTION authorizing the release of general funds to the Forest Stewardship Incentives Fund and making an appropriation therefor.,S. Doan,"Appropriate $100,000 in General Fund moneys in fiscal year 2024-2025 to the Forest Stewardship Incentives Fund; APPROPRIATION.",https://apps.legislature.ky.gov/record/24rs/HJR29.html
HJR30,2024,RS,A JOINT RESOLUTION designating the Dan Hale Memorial Highway in Laurel County.,S. Baker,Direct the Transportation Cabinet to designate the Dan Hale Memorial Highway in Laurel County and erect appropriate signage.,https://apps.legislature.ky.gov/record/24rs/HJR30.html
HR27,2024,RS,A RESOLUTION urging the United States Congress to enact legislation to establish a National Infrastructure Bank.,G. Brown Jr.; B. Chester-Burton,Urge Congress to enact  legislation to establish a National Infrastructure Bank.,https://apps.legislature.ky.gov/record/24rs/HR27.html
SB57,2024,RS,,J. Higdon,,https://apps.legislature.ky.gov/record/24rs/SB57.html
SB58,2024,RS,AN ACT relating to property tax rates.,G. Boswell,"Amends KRS 132.017 to reduce the number of qualified voters needed to form a petition committee, to allow each sheet of the petition to contain the names of voters from more than one voting precinct, to remove the requirement that petition signees put their Social Security number or the name and number of their designated voting precinct on the petition, and to require that petition signees put their birth year on the petition.",https://apps.legislature.ky.gov/record/24rs/SB58.html
SB59,2024,RS,AN ACT relating to protected species.,G. Boswell,Amend KRS 150.330 to prohibit the Kentucky Department of Fish and Wildlife from enforcing or imposing fines and penalties for the taking of Cooper's hawks or red-tailed hawks; amend KRS 150.990 to exempt Cooper's hawks and red-tailed hawks from fines and penalties.,https://apps.legislature.ky.gov/record/24rs/SB59.html
SB60,2024,RS,AN ACT relating to hunter education.,G. Boswell,Amend KRS 150.170 to prohibit the Kentucky Department of Fish and Wildlife from imposing a hunter education requirement for a person to obtain a hunting or fishing license or permit.,https://apps.legislature.ky.gov/record/24rs/SB60.html
SB62,2024,RS,AN ACT relating to alcoholic beverages and declaring an emergency.,G. Williams,"Amend KRS 241.010 to decrease the minimum number of passengers from 100 to 40 in the definition of ""riverboat""; EMERGENCY.",https://apps.legislature.ky.gov/record/24rs/SB62.html
SB63,2024,RS,AN ACT relating to the Information Technology Oversight Committee.,G. Williams,"Amend KRS 7A.180, 7A.185, and 7A.190 to change the name of the Investments in Information Technology Improvement and Modernization Projects Oversight Board to the Information Technology Oversight Committee.",https://apps.legislature.ky.gov/record/24rs/SB63.html
SCR42,2024,RS,A CONCURRENT RESOLUTION reestablishing the Certificate of Need Task Force.,D. Douglas,"Reestablish the Certificate of Need (CON) Task Force to consider changes to the CON program; establish task force membership; require the task force to submit any findings and recommendations to the Legislative Research Commission by December 1, 2024.",https://apps.legislature.ky.gov/record/24rs/SCR42.html
SR2,2024,RS,A RESOLUTION honoring the extraordinary service of Senator John Schickel to the Commonwealth of Kentucky upon his retirement from the General Assembly.,D. Thayer; J. Adams; C. Armstrong; K. Berg; G. Boswell; J. Carpenter; D. Carroll; M. Deneen; D. Douglas; G. Elkins; S. Funke Frommeyer; R. Girdler; D. Givens; D. Harper Angel; J. Higdon; J. Howell; A. Mays Bledsoe; C. McDaniel; S. Meredith; R. Mills; G. Neal; M. Nemes; B. Smith; A. Southworth; R. Stivers; B. Storm; R. Thomas; L. Tichenor; J. Turner; R. Webb; S. West; W. Westerfield; P. Wheeler; G. Williams; M. Wilson; M. Wise; D. Yates,Honor the extraordinary service of Senator John Schickel to the Commonwealth of Kentucky upon his retirement from the General Assembly.,https://apps.legislature.ky.gov/record/24rs/SR2.html
SR4,2024,RS,A RESOLUTION honoring Senator Denise Harper Angel upon her retirement from the General Assembly.,D. Thayer; J. Adams; C. Armstrong; K. Berg; G. Boswell; J. Carpenter; D. Carroll; M. Deneen; D. Douglas; G. Elkins; S. Funke Frommeyer; R. Girdler; D. Givens; J. Higdon; J. Howell; A. Mays Bledsoe; C. McDaniel; S. Meredith; R. Mills; G. Neal; M. Nemes; J. Schickel; B. Smith; A. Southworth; R. Stivers; B. Storm; R. Thomas; L. Tichenor; J. Turner; R. Webb; S. West; W. Westerfield; P. Wheeler; G. Williams; M. Wilson; M. Wise; D. Yates,Honor Senator Denise Harper Angel upon her retirement from the General Assembly.,https://apps.legislature.ky.gov/record/24rs/SR4.html
SR41,2024,RS,,D. Thayer,,https://apps.legislature.ky.gov/record/24rs/SR41.html
SR43,2024,RS,A RESOLUTION honoring the life and memory of Vivian Lasley-Bibbs.,R. Thomas,Adjourn in honor and loving memory of Vivian Lasley-Bibbs.,https://apps.legislature.ky.gov/record/24rs/SR43.html
