bill_id,term,session,title,keywords,summary,commem
HB2156,2023_2024,RS2,short-term rentals; online lodging marketplace,APPLICABILITY; CITIES AND TOWNS - TITLE 9; COUNTIES - TITLE 11; EFFECTIVE DATE; ONLINE LODGING MARKETPLACE; SHORT-TERM RENTALS; VACATION AND SHORT-TERM RENTALS,short-term rentals; online lodging marketplace,0
HB2157,2023_2024,RS2,probation; termination; deportation,CRIMINAL CODE - TITLE 13; DEPORTATION; PROBATION; TERMINATION,probation; termination; deportation,0
HB2158,2023_2024,RS2,prohibited possessor; consecutive sentence,CONSECUTIVE SENTENCE; CRIMINAL CODE - TITLE 13; PROHIBITED POSSESSORS; WEAPONS,prohibited possessor; consecutive sentence,0
HB2159,2023_2024,RS2,prohibited court rulings; acquittal; enhancements,ACQUITTAL; AGGRAVATING CIRCUMSTANCE; COURT RULINGS; CRIMINAL CODE - TITLE 13; ENHANCEMENTS; PROHIBITED COURT RULINGS,prohibited court rulings; acquittal; enhancements,0
HB2160,2023_2024,RS2,domestic water improvement districts; reviews,COUNTY IMPROVEMENT DISTRICTS; DOMESTIC WATER IMPROVEMENT DISTRICT; REVIEW; SPECIAL TAXING DISTRICTS - TITLE 48,domestic water improvement districts; reviews,0
HB2161,2023_2024,RS2,industrial development bonds; preapproval; threshold,INDUSTRIAL DEVELOPMENT BONDS; PREAPPROVAL; PUBLIC FINANCES - TITLE 35; THRESHOLD,industrial development bonds; preapproval; threshold,0
HB2162,2023_2024,RS2,municipal general plan; adoption,ADOPTION; CITIES AND TOWNS - TITLE 9; MUNICIPAL GENERAL PLAN; MUNICIPAL PLANNING,municipal general plan; adoption,0
HB2163,2023_2024,RS2,technical correction; heritage fund; audit,ARIZONA GAME AND FISH COMMISSION HERITAGE FUND; AUDIT; GAME AND FISH - TITLE 17; HERITAGE FUND; TECHNICAL CORRECTION,technical correction; heritage fund; audit,0
HB2164,2023_2024,RS2,technical correction; ALTCS insurance; exemption,ALTCS (SEE ALSO: ARIZONA LONG-TERM CARE SYSTEM); ARIZONA LONG-TERM CARE SYSTEM (ALTCS); EXEMPTION; TECHNICAL CORRECTION,technical correction; ALTCS insurance; exemption,0
HB2165,2023_2024,RS2,technical correction; revenue bond authority,ARIZONA POWER AUTHORITY; POWER - TITLE 30; REVENUE BOND AUTHORITY; TECHNICAL CORRECTION,technical correction; revenue bond authority,0
HB2166,2023_2024,RS2,statewide voter registration database; costs,CONDITIONAL ENACTMENT; COSTS; ELECTIONS AND ELECTORS - TITLE 16; REGISTRATION ROLLS; STATEWIDE VOTER REGISTRATION DATABASE,statewide voter registration database; costs,0
HB2167,2023_2024,RS2,county recorders; recorded instruments,COUNTIES - TITLE 11; COUNTY RECORDERS; RECORDED INSTRUMENTS,county recorders; recorded instruments,0
HB2168,2023_2024,RS2,technical correction; conservation easements; applicability,AESTHETICIANS (S); APPLICABILITY; APPLICATIONS; APPROPRIATING MONIES; APPROPRIATIONS (S); BARBERING; BARBERING AND COSMETOLOGY (S); BARBERING AND COSMETOLOGY BOARD; BARBERING AND COSMETOLOGY FUND; BARBERING SCHOOL REQUIREMENTS (S); BARBERS (S); BOARD NOTIFICATION (S); CERTIFICATION (S); CHANGE OF LOCATION (S); CHANGE OF OWNERSHIP (S); CHANGE OF TRADE NAME (S); CLASSIFICATION (S); COMPENSATION (S); CONFORMING LEGISLATION; CONSERVATION EASEMENTS; COSMETIC LASER AND IPL DEVICE USE (S); COSMETOLOGISTS (S); COSMETOLOGY; COUNTIES - TITLE 11; DEFINITION (S); DEFINITIONS (S); DENIAL (S); DISHONORED CHECKS (S); DOCUMENTATION (S); ESTABLISHMENT INSPECTIONS (S); ESTABLISHMENT LICENSE RENEWAL (S); ESTABLISHMENT LICENSES (S); EXAMINATIONS (S); EXCEPTION (S); EXEMPTION (S); EXEMPTIONS (S); EYELASH TECHNICIANS (S); FEES (S); GROUNDS FOR DISCIPLINARY ACTION (S); HEADING CHANGE; HEARING (S); INACTIVE LICENSES (S); INSPECTION SHEET (S); INSTRUCTION (S); INSTRUCTOR PRACTICE (S); INSTRUCTORS (S); LASER SAFETY FUND (S); LICENSE RECIPROCITY (S); LICENSE RENEWAL (S); LICENSES (S); MEETINGS (S); NONAPPLICABILITY OF CHAPTER (S); NOTICE (S); ORGANIZATION (S); OTHER BUSINESSES (S); PERSONNEL (S); POWERS AND DUTIES (S); PRICE LIST (S); PRIVATE VOCATIONAL PROGRAM LICENSE (S); PROFESSIONS AND OCCUPATIONS - TITLE 32; PROPERTY - TITLE 33; PROVISION OF INFORMATION (S); QUALIFICATIONS (S); REACTIVATION (S); RECIPROCITY; REFUSAL TO ISSUE OR RENEW LICENSE (S); REGISTER (S); REGISTRATION (S); RENEWAL (S); REPEAL; REPEALING (S); REQUIRED DISPLAY (S); REQUIREMENTS (S); SALARY PROHIBITED (S); SEPARATION OF SCHOOLS (S); SERVICE FEE (S); SERVICES FOR THE PUBLIC (S); STATE GOVERNMENT - TITLE 41; STUDENTS (S); SUPERVISION (S); SUSPENSION (S); TECHNICAL CORRECTION; TERMINATION (S); TRADE AND COMMERCE - TITLE 44; TRANSFER (S); UNLAWFUL ACTS (S); VIOLATIONS (S); ZONING DISTRICTS (S); ZONING ORDINANCES (S),(NOW: barbering; cosmetology; conforming legislation),0
HB2169,2023_2024,RS2,"barbering, cosmetology, massage therapy; consolidation","APPROPRIATING MONIES; BARBERING; BARBERING, COSMETOLOGY AND MASSAGE THERAPY CONSOLIDATION STUDY COMMITTEE; BEAUTY AND WELLNESS FUND; BOARD OF BEAUTY AND WELLNESS; CONSOLIDATION; COSMETOLOGY; EFFECT; EFFECTIVE DATE; MASSAGE THERAPY; PROFESSIONS AND OCCUPATIONS - TITLE 32; RETENTION OF MEMBERS; STATE GOVERNMENT - TITLE 41; SUCCESSION; TRANSFER","barbering, cosmetology, massage therapy; consolidation",0
HB2170,2023_2024,RS2,full-day kindergarten students; ADM,ADM; EDUCATION - TITLE 15; FULL-DAY KINDERGARTEN STUDENTS; SCHOOL FINANCE,full-day kindergarten students; ADM,0
HB2171,2023_2024,RS2,health care workforce council; fund,ANNUAL REPORT; ARIZONA HEALTH CARE WORKFORCE ADVISORY COUNCIL; ARIZONA HEALTH CARE WORKFORCE INVESTMENT FUND; FUND; HEALTH CARE WORKFORCE COUNCIL; INSURANCE - TITLE 20; OFFICE OF ECONOMIC OPPORTUNITY; RECOMMENDATIONS; STATE GOVERNMENT - TITLE 41,health care workforce council; fund,0
HB2172,2023_2024,RS2,charter schools; state board; continuation,CHARTER SCHOOLS; CONTINUATION; PURPOSE; REPEAL; RETROACTIVITY; STATE BOARD; STATE BOARD FOR CHARTER SCHOOLS; STATE GOVERNMENT - TITLE 41,charter schools; state board; continuation,0
HB2173,2023_2024,RS2,county aid; school districts; revisions,"2023 TAX YEAR (S); ADDITIONAL TAX (S); CALCULATIONS (S); COUNTY AID; COUNTY AND STATE FUNDS (S); COUNTY, MUNICIPAL, COMMUNITY COLLEGE (S); DEFINITION (S); DELAYED REPEAL (S); DETERMINATION (S); DISTRICTS INELIGIBLE FOR EQUALIZATION ASSISTANCE (S); EDUCATION - TITLE 15; EDUCATION FINANCE; EMERGENCY; EMERGENCY CLAUSE (S); EQUALIZATION ASSISTANCE PAYMENTS (S); FISCAL YEAR 2024-2025; FISCAL YEAR 2025-2026; PROPERTY TAX REDUCTION; PUBLIC LANDS - TITLE 37; REPEAL; REPEALING (S); RETROACTIVITY; REVISIONS; SCHOOL DISTRICT TAX LEVY; SCHOOL DISTRICTS; TAXATION - TITLE 42; TRANSFER (S)",county aid; school districts; revisions,0
HB2174,2023_2024,RS2,school personnel; emergency glucagon administration,EDUCATION - TITLE 15; EMERGENCY GLUCAGON ADMINISTRATION; PROFESSIONS AND OCCUPATIONS - TITLE 32; SCHOOL PERSONNEL; SCHOOL SAFETY REQUIREMENTS,school personnel; emergency glucagon administration,0
HB2175,2023_2024,RS2,marijuana monies; university police,MARIJUANA; MARIJUANA MONIES; PUBLIC HEALTH AND SAFETY - TITLE 36; REQUIREMENTS FOR ENACTMENT (RFE); RFE (SEE ALSO: REQUIREMENTS FOR ENACTMENT); THREE-FOURTHS VOTE; UNIVERSITY POLICE,marijuana monies; university police,0
HB2176,2023_2024,RS2,foreign entities; land ownership; prohibition.,FOREIGN ENTITIES; LAND OWNERSHIP; LAND SALES; PROHIBITION; PROPERTY - TITLE 33; PUBLIC LANDS - TITLE 37,foreign entities; land ownership; prohibition.,0
HB2177,2023_2024,RS2,jury; parental rights; termination,CHILDREN - TITLE 8; EFFECTIVE DATE; JURY; PARENTAL RIGHTS; REPORTING REQUIREMENTS; RIGHT TO A JURY; TERMINATION,jury; parental rights; termination,0
HB2178,2023_2024,RS2,universities; student fees; clubs; organizations,ABOR (SEE ALSO: ARIZONA BOARD OF REGENTS); ARIZONA BOARD OF REGENTS (ABOR); CLUBS; EDUCATION - TITLE 15; ORGANIZATIONS; PROHIBITION (S); SELECTION BY STUDENTS; STUDENT FEES; STUDENT ORGANIZATIONS (S); SUPPORT (S); TUITION AND FEES (S); UNIVERSITIES,universities; student fees; clubs; organizations,0
HB2179,2023_2024,RS2,traffic citation quota; prohibition,CITIES AND TOWNS - TITLE 9; COUNTIES - TITLE 11; LAW ENFORCEMENT; PROHIBITION; STATE GOVERNMENT - TITLE 41; TRAFFIC CITATION QUOTA,traffic citation quota; prohibition,0
HB2180,2023_2024,RS2,gasoline formulations; air quality,AGRICULTURE - TITLE 3; AIR QUALITY; CONDITIONAL ENACTMENT; FUEL REFORMULATION; GASOLINE FORMULATIONS; MOTOR FUEL; NOTICE,gasoline formulations; air quality,0
HB2181,2023_2024,RS2,national guard; active duty combat,ACTIVE DUTY COMBAT; DEFEND THE GUARD ACT; LEGISLATIVE FINDINGS; MILITARY AFFAIRS AND EMERGENCY MANAGEMENT - TITLE 26; NATIONAL GUARD; SHORT TITLE,national guard; active duty combat,0
HB2182,2023_2024,RS2,augmentation; Phoenix; Pinal; Tucson; AMA,AMA; AUGMENTATION; LONG-TERM WATER AUGMENTATION FUND; PHOENIX; PINAL; THE ENVIRONMENT - TITLE 49; TUCSON,augmentation; Phoenix; Pinal; Tucson; AMA,0
HB2183,2023_2024,RS2,parental rights; medical records,GENERAL PROVISIONS - TITLE 1; MEDICAL RECORDS; PARENTAL RIGHTS; PARENTS' RIGHTS,parental rights; medical records,0
HB2184,2023_2024,RS2,brackish groundwater pilot program,ADWR (SEE ALSO: DEPARTMENT OF WATER RESOURCES); BRACKISH GROUNDWATER PILOT PROGRAM; DEPARTMENT OF WATER RESOURCES (ADWR),brackish groundwater pilot program,0
HB2185,2023_2024,RS2,liquor; policies; procedures,ALCOHOLIC BEVERAGES - TITLE 4; APPLICATION (S); BAR (S); BEER AND WINE BAR (S); BRIBERY UNLAWFUL (S); COMMERCIAL COERCION (S); EXCEPTIONS (S); EXTENDED PREMISES; FEE (S); FEES (S); LEASES (S); LICENSES (S); LIQUOR; LIQUOR STORE (S); MIXED COCKTAILS (S); NUMBER PERMITTED (S); OFF-SALE PERMIT (S); OFF-SALE PRIVILEGES (S); POLICIES; PROCEDURES; REQUIREMENTS (S); RETROACTIVE; RULES (S); SAMPLING PRIVILEGES (S); SPECIAL EVENT LICENSE; SPIRITUOUS LIQUOR,liquor; policies; procedures,0
HB2186,2023_2024,RS2,remedial groundwater incentive; brackish groundwater,APPLICATIONS (S); AUTHORIZATION (S); BRACKISH GROUNDWATER; BRACKISH GROUNDWATER INCENTIVE; CONSERVATION DISTRICTS (S); CONSISTENCY WITH MANAGEMENT GOAL (S); DEFINITION (S); DEFINITIONS (S); DESALINATION (S); DETERMINING CONSISTENCY (S); MANAGEMENT GOAL (S); METERING; NOTICE; REMEDIAL GROUNDWATER (S); REMEDIAL GROUNDWATER INCENTIVE; REPEALING (S); REPLENISHMENT DISTRICT (S); REPORTING; RULES (S); THE ENVIRONMENT - TITLE 49; WATER DISTRICT (S); WATERS - TITLE 45,(NOW: brackish groundwater incentive),0
HB2187,2023_2024,RS2,health professionals; title use; prohibitions,ENFORCEMENT; HEALTH PROFESSIONALS; MEDICAL TITLE TRANSPARENCY AND PATIENT PROTECTION ACT; PROFESSIONS AND OCCUPATIONS - TITLE 32; PROHIBITION; SHORT TITLE; TITLE USE,health professionals; title use; prohibitions,0
HB2188,2023_2024,RS2,agricultural seeds; germination,AGRICULTURE - TITLE 3; AGRICULTURE SEEDS; ARIZONA DEPARTMENT OF AGRICULTURE (AZDA); AZDA (SEE ALSO: ARIZONA DEPARTMENT OF AGRICULTURE); GERMINATION,agricultural seeds; germination,0
HB2189,2023_2024,RS2,TPT; use tax; exemption; aviation,APPLICABILITY; AVIATION; EXEMPTION; TAXATION - TITLE 42; TPT (SEE ALSO: TRANSACTION PRIVILEGE TAX); TRANSACTION PRIVILEGE AND USE TAX; TRANSACTION PRIVILEGE TAX (TPT); USE TAX,TPT; use tax; exemption; aviation,0
HB2190,2023_2024,RS2,prohibited agreements; public works contracts.,PROHIBITED AGREEMENTS; PUBLIC BUILDINGS AND IMPROVEMENTS - TITLE 34; PUBLIC UTILITIES AND CARRIERS - TITLE 40; PUBLIC WORKS CONTRACTS,prohibited agreements; public works contracts.,0
HB2191,2023_2024,RS2,property; criminal damage,CRIMINAL CODE - TITLE 13; CRIMINAL DAMAGE; CRIMINAL DAMAGE TO PROPERTY; PROPERTY,property; criminal damage,0
HB2192,2023_2024,RS2,energy projects; grazing operations; compensation,COMPENSATION; ENERGY PROJECTS; GRAZING OPERATIONS; SOLAR AND WIND ENERGY PROJECTS; TRADE AND COMMERCE - TITLE 44,energy projects; grazing operations; compensation,0
HB2193,2023_2024,RS2,appropriation; fire suppression mitigation projects,APPROPRIATION; EXPENSES; FIRE; FIRE SUPPRESSION MITIGATION PROJECTS; MITIGATION PROJECTS; PUBLIC FINANCES - TITLE 35; PUBLIC LANDS - TITLE 37,appropriation; fire suppression mitigation projects,0
HB2194,2023_2024,RS2,ticket resales; restrictions,COMMERCE; PROHIBITION; RESTRICTIONS; TICKET RESALES; TRADE AND COMMERCE - TITLE 44,ticket resales; restrictions,0
HB2195,2023_2024,RS2,on-site wastewater treatment facilities; permitting,CRITERIA FOR ISSUING GENERAL PERMIT (S); LEGISLATIVE INTENT; ON-SITE WASTEWATER TREATMENT FACILITIES; PERMITTING; THE ENVIRONMENT - TITLE 49; WATER QUALITY CONTROL,on-site wastewater treatment facilities; permitting,0
HB2196,2023_2024,RS2,commercial property assessed financing,C-PACE PROGRAM; CAPITAL IMPROVEMENTS FOR REAL PROPERTY; CITIES AND TOWNS - TITLE 9; COMMERCIAL PROPERTY ASSESSED FINANCING; COUNTIES - TITLE 11; REDEMPTION; SPECIAL ASSESSMENT,commercial property assessed financing,0
HB2197,2023_2024,RS2,minimum wage; minor league baseball,EMERGENCY; EMPLOYMENT PRACTICES; LABOR - TITLE 23; LEGISLATIVE FINDINGS; MINIMUM WAGE; MINOR LEAGUE BASEBALL; REQUIREMENTS FOR ENACTMENT (RFE); RFE (SEE ALSO: REQUIREMENTS FOR ENACTMENT); THREE-FOURTHS VOTE,minimum wage; minor league baseball,0
HB2198,2023_2024,RS2,short-term lodging rates; advertisements,ADVERTISEMENTS; HEADING CHANGE; SHORT-TERM LODGING RATES; TRADE AND COMMERCE - TITLE 44,short-term lodging rates; advertisements,0
HB2199,2023_2024,RS2,restaurants; small alcohol ratio exemption,ALCOHOLIC BEVERAGES - TITLE 4; APPLICABILITY; DISCLOSURE; DISCLOSURE STATEMENT; INSURANCE - TITLE 20; LEASES; LIFE CARE CONTRACTS; LIQUOR; NONENFORCEMENT; RESTAURANTS; RETROACTIVE; SALE OF FOOD; SMALL ALCOHOL RATIO EXEMPTION; SPECIAL EVENT LICENSE; SPIRITUOUS LIQUOR,(NOW: life care contract; disclosure),0
HB2200,2023_2024,RS2,groundwater transportation; Harquahala non-expansion area,EXEMPTION FROM RULEMAKING; GROUNDWATER CODE; GROUNDWATER TRANSPORTATION; HARQUAHALA NON-EXPANSION AREA; WATERS - TITLE 45,groundwater transportation; Harquahala non-expansion area,0
HB2201,2023_2024,RS2,Harquahala non-expansion area; groundwater transportation,ACTIVE MANAGEMENT AREAS; ADWR (SEE ALSO: DEPARTMENT OF WATER RESOURCES); ANNUAL ASSESSMENT (S); ANNUAL REPLENISHMENT TAX (S); ANNUAL REPORT (S); APPLICABILITY (S); ASSURED WATER SUPPLY (S); BUILDING PERMITS (S); CERTIFICATE OF ASSURED WATER SUPPLY (S); CIVIL PENALTIES (S); CONTRACT REPLENISHMENT TAX (S); COUNTIES - TITLE 11; CREDIT (S); DEED RESTRICTIONS (S); DEFINITION (S); DEFINITIONS (S); DEPARTMENT OF WATER RESOURCES (ADWR); DESIGNATED CITIES (S); DESIGNATION (S); DISCLOSURE AFFIDAVIT (S); DISTRIBUTION OF COPIES (S); DISTRICT REPLENISHMENT OBLIGATIONS (S); DROUGHT TOLERANT PLANT LISTS (S); EMERGENCY; EMERGENCY CLAUSE (S); EXCEPTION (S); EXCEPTIONS (S); EXEMPTION (S); EXEMPTION FROM RULEMAKING; EXEMPTIONS (S); EXTINGUISHMENT CREDITS (S); GENERAL REVENUE LAW (S); GROUNDWATER (S); GROUNDWATER ALLOWANCE (S); GROUNDWATER CODE; GROUNDWATER TRANSPORTATION; HARQUAHALA (S); HARQUAHALA IRRIGATION NON-EXPANSION AREA (S); HARQUAHALA NON-EXPANSION AREA; INITIAL ACTIVE MANAGEMENT AREA (S); INTENTION TO SUBDIVIDE LANDS (S); IRRIGATION GRANDFATHERED RIGHTS (S); ISSUANCE (S); LAND DIVISION; LAND DIVISIONS (S); LIMITATION (S); LOW WATER USE (S); MEMBER LAND (S); MUNICIPAL TURF (S); NOTICE TO COMMISSIONER (S); OWNERSHIP INTERESTS (S); PERMANENT RELINQUISHMENT (S); PHYSICAL AVAILABILITY (S); PHYSICAL AVAILABILITY EXEMPTION CREDITS (S); PINAL ACTIVE MANAGEMENT AREA (S); PRIVATE WATER COMPANIES (S); PROFESSIONS AND OCCUPATIONS - TITLE 32; PROHIBITION (S); PROPERTY - TITLE 33; QUALIFICATION AS A MEMBER SERVICE AREA (S); RECORDING (S); REPEAL (S); REPEALING (S); REPLENISHMENT LOCATION (S); REPORTS (S); REQUIREMENTS (S); REVIEW OF LAND DIVISIONS (S); RULES (S); SOURCE OF REPLENISHMENT (S); SPECIAL TAXING DISTRICTS - TITLE 48; STATE PREEMPTION (S); SUBSEQUENT OWNER (S); TERMINATION (S); TOWNS (S); TRANSPORTATION; TRANSPORTATION OF GROUNDWATER (S); TURF; TURF AND PLANT INSTALLATION; TURF INSTALLATION (S); UNLAWFUL ACTING IN CONCERT (S); UTILITIES (S); WATER (S); WATER MANAGEMENT; WATERLOGGED AREA; WATERS - TITLE 45,(NOW: water; transportation; turf; land divisions ),0
HB2202,2023_2024,RS2,EORP; appropriations; repayment,APPROPRIATION; COURTS AND CIVIL PROCEEDINGS - TITLE 12; DELAYED REPEAL; ELECTED OFFICIALS' RETIREMENT PLAN (EORP); EMERGENCY; EORP (SEE ALSO: ELECTED OFFICIALS' RETIREMENT PLAN); JUSTICE AND MUNICIPAL COURTS - TITLE 22; PUBLIC OFFICERS AND EMPLOYEES - TITLE 38; PUBLIC RETIREMENT SYSTEM; REPAYMENT; STATE GOVERNMENT - TITLE 41,EORP; appropriations; repayment,0
HB2203,2023_2024,RS2,public retirement plans; liabilities; administration,ADMINISTRATION; LIABILITIES; PUBLIC OFFICERS AND EMPLOYEES - TITLE 38; PUBLIC RETIREMENT PLANS; RETROACTIVITY,public retirement plans; liabilities; administration,0
HB2204,2023_2024,RS2,workers' compensation rates; deviation,CIVIL PENALTY (S); DEVIATION; EMPLOYERS SUBJECT TO CHAPTER (S); EXCEPTIONS (S); INSURANCE - TITLE 20; INVESTMENT COMMITTEE (S); LABOR - TITLE 23; METHODS OF SECURING COMPENSATION BY EMPLOYERS (S); PREMIUMS; PURPOSES (S); RATES; RATING ORGANIZATIONS; SPECIAL FUND (S); STRIKE EVERYTHING AMENDMENT (S); WORKERS' COMPENSATION; WORKERS' COMPENSATION PREMIUMS (S); WORKERS' COMPENSATION RATES,(NOW: workers' compensation; premiums),0
HB2205,2023_2024,RS2,fraud unit; investigations; annual report,ANNUAL REPORT; FRAUD UNIT; INSURANCE - TITLE 20; INSURANCE FRAUD; INVESTIGATIONS,fraud unit; investigations; annual report,0
HB2206,2023_2024,RS2,ASRS; contingent annuitants,ACCOUNT INFORMATION; ARIZONA STATE RETIREMENT SYSTEM (ASRS); ASRS (SEE ALSO: ARIZONA STATE RETIREMENT SYSTEM); BENEFICIARY DESIGNATION (S); CONFIDENTIALITY (S); CONTINGENT ANNUITANTS; DEFINITIONS (S); DEPENDENTS (S); EXCEPTION (S); HEALTH INSURANCE (S); MEMBER'S ACCOUNT INFORMATION (S); OPTIONAL FORMS (S); PREMIUM PAYMENT (S); PUBLIC OFFICERS AND EMPLOYEES - TITLE 38; RETIRED MEMBERS (S); RETIREMENT BENEFITS (S); SEPARATE ACCOUNT (S); SPOUSAL CONSENT (S),(NOW: ASRS; contingent annuitants; account information),0
HB2207,2023_2024,RS2,ASRS; disclosure of information,ARIZONA STATE RETIREMENT SYSTEM (ASRS); ASRS (SEE ALSO: ARIZONA STATE RETIREMENT SYSTEM); DISCLOSURE OF INFORMATION; PUBLIC OFFICERS AND EMPLOYEES - TITLE 38,ASRS; disclosure of information,0
HB2208,2023_2024,RS2,continuation; ASRS,ARIZONA STATE RETIREMENT SYSTEM (ASRS); ASRS (SEE ALSO: ARIZONA STATE RETIREMENT SYSTEM); CONTINUATION; PURPOSE; REPEAL; RETROACTIVITY; STATE GOVERNMENT - TITLE 41,continuation; ASRS,0
HB2209,2023_2024,RS2,industrial commission of Arizona; continuation,BOILER ADVISORY BOARD; CLASSIFICATION (S); CLOSING CONFERENCE (S); CONFIDENTIALITY AGREEMENT (S); CONTINUATION; CONTINUATIONS (S); EMPLOYEE INITIATION (S); INDUSTRIAL COMMISSION OF ARIZONA; INJUNCTION (S); INSPECTION OF PLACES (S); INVESTIGATION (S); LABOR (S); LABOR - TITLE 23; LABOR DEPARTMENT; LEGISLATIVE INTENT; OCCUPATIONAL SAFETY AND HEALTH ADVISORY COMMITTEE (S); OCCUPATIONAL SAFETY AND HEALTH REVIEW BOARD; PERFORMANCE OF CERTAIN POWERS AND DUTIES (S); PRACTICES OF EMPLOYMENT (S); PROHIBITIONS (S); PURPOSE; REPEAL; REPEALING (S); RETROACTIVITY; STATE GOVERNMENT - TITLE 41; TERMINATION (S); VIOLATION (S),(NOW: industrial commission of Arizona; continuations),0
HB2210,2023_2024,RS2,occupational safety advisory committee; continuation,ACA (SEE ALSO: ARIZONA COMMERCE AUTHORITY); ADOA (SEE ALSO: DEPARTMENT OF ADMINISTRATION); ARIZONA COMMERCE AUTHORITY (ACA); ARIZONA COMPETES FUND (S); ARIZONA HISTORICAL SOCIETY; AUDIT (S); BOARD OF DIRECTORS (S); CONDUCT OF OFFICE (S); CONTINUATION; CONTINUATIONS (S); DEFINITIONS (S); DEPARTMENT OF ADMINISTRATION (ADOA); DUTIES; E-VERIFY REQUIREMENT (S); GOVERNOR'S OFFICE ON TRIBAL RELATIONS; GRANTS (S); MEMBERSHIP (S); MUNICIPALITY TIME FRAMES ADVISORY COMMITTEE; OCCUPATIONAL SAFETY ADVISORY COMMITTEE; OCCUPATIONAL SAFETY AND HEALTH ADVISORY COMMITTEE; POWERS AND DUTIES (S); PRESCOTT HISTORICAL SOCIETY OF ARIZONA; PURPOSE; REPEAL; RETROACTIVITY; STATE AGENCIES; STATE GOVERNMENT - TITLE 41; STATE PERSONNEL BOARD; TERMINATION (S),(NOW: state agencies; continuations; duties),0
HB2211,2023_2024,RS2,occupational safety review board; continuation,CONTINUATION; OCCUPATIONAL SAFETY AND HEALTH REVIEW BOARD; OCCUPATIONAL SAFETY REVIEW BOARD; PURPOSE; REPEAL; RETROACTIVITY; STATE GOVERNMENT - TITLE 41,occupational safety review board; continuation,0
HB2212,2023_2024,RS2,boiler advisory board; continuation,BOILER ADVISORY BOARD; CONTINUATION; PURPOSE; REPEAL; RETROACTIVITY; STATE GOVERNMENT - TITLE 41,boiler advisory board; continuation,0
